28288	1566-1326	0	765	-1	3869at3041|TRINITY_DN6155_c0_g1_i1|-|191|2.645e-51|1|241|1566|1566[1566]:241[241]:1326[1326]
28566	1978-1323	0	2862	-1	1271at3041|TRINITY_DN99_c0_g1_i3|-|60|7.201e-12|1|656|1978|1978[1978]:656[656]:1323[1323]
28901	2342-831	0	718	-1	4160at3041|TRINITY_DN640_c0_g1_i19|-|79|1.373e-17|1|1512|2342|2342[2342]:1512[1512]:831[831]
28902	339+633	0	1029	1	2694at3041|TRINITY_DN645_c0_g4_i1|+|149|1.163e-38|1|339|971|339[339]:971[971]:633[633]
18003	566+966	0	2073	1	4971at3041|TRINITY_DN1013_c0_g1_i2|+|113|7.994e-28|1|566|1531|566[566]:1531[1531]:966[966]
18360	1575-1095	0	155	-1	5420at3041|TRINITY_DN2081_c0_g1_i1|-|195|1.653e-52|1|481|1575|1575[1575]:481[481]:1095[1095]
18558	54+534	0	6517	1	1532at3041|TRINITY_DN410_c0_g3_i3|+|96|1.048e-22|1|54|587|54[54]:587[587]:534[534]
19138	100+426	0	7942	1	7999at3041|TRINITY_DN11417_c0_g1_i2|+|102|1.637e-24|1|100|525|100[100]:525[525]:426[426]
4495	329-264	0	2405	-1	5982at3041|TRINITY_DN2606_c0_g1_i2|-|52|1.843e-09|1|66|329|329[329]:66[66]:264[264]
5036	1194-846	0	5734	-1	1532at3041|TRINITY_DN776_c1_g2_i4|-|143|7.445e-37|1|349|1194|1194[1194]:349[349]:846[846]
5582	1147+480	0	4005	1	5142at3041|TRINITY_DN10793_c0_g1_i3|+|133|7.624e-34|1|1147|1626|1147[1147]:1626[1626]:480[480]
844	2727-2408	0	1272	-1	1116at3041|TRINITY_DN3604_c0_g1_i17|-|127|4.879e-32|2|320|2727|2727[2727]:1666[1666]:1062[1062]|577[577]:320[320]:258[258]
1817	854-261	0	4932	-1	570at3041|TRINITY_DN2079_c0_g2_i1|-|109|1.279e-26|1|594|854|854[854]:594[594]:261[261]
31227	761+1653	0	3229	1	3499at3041|TRINITY_DN1044_c0_g1_i5|+|244|2.937e-67|1|761|2413|761[761]:2413[2413]:1653[1653]
31827	122+798	0	4860	1	3217at3041|TRINITY_DN34973_c0_g1_i2|+|44|4.719e-07|1|122|919|122[122]:919[919]:798[798]
31998	1+753	0	1576	1	1553at3041|TRINITY_DN29249_c0_g1_i1|+|126|9.759e-32|1|1|753|1[1]:753[753]:753[753]
32249	674-675	0	8291	-1	1590at3041|TRINITY_DN13002_c0_g1_i1|-|348|1.448e-98|1|0|674|674[674]:0[0]:675[675]
32474	172+399	0	5153	1	417at3041|TRINITY_DN38476_c0_g1_i1|+|109|1.279e-26|1|172|570|172[172]:570[570]:399[399]
6888	477+504	0	501	1	4971at3041|TRINITY_DN5713_c0_g1_i2|+|61|3.6e-12|1|477|980|477[477]:980[980]:504[504]
43548	1011-627	0	1913	-1	9135at3041|TRINITY_DN2788_c0_g1_i4|-|54|4.608e-10|1|385|1011|1011[1011]:385[385]:627[627]
43993	550-534	0	6081	-1	3646at3041|TRINITY_DN1717_c0_g1_i7|-|152|1.454e-39|1|17|550|550[550]:17[17]:534[534]
12351	52+486	0	8319	1	3974at3041|TRINITY_DN8160_c0_g1_i1|+|238|1.879e-65|1|52|537|52[52]:537[537]:486[486]
12764	133+666	0	6517	1	1532at3041|TRINITY_DN2635_c0_g1_i2|+|84|4.292e-19|1|133|798|133[133]:798[798]:666[666]
12765	1835-1009	0	6171	-1	766at3041|TRINITY_DN2655_c0_g1_i3|-|195|1.653e-52|2|827|1835|1835[1835]:1548[1548]:288[288]|1438[1438]:827[827]:612[612]
13220	911-636	0	8103	-1	5142at3041|TRINITY_DN3226_c0_g4_i3|-|63|9.001e-13|1|276|911|911[911]:276[276]:636[636]
13430	456+654	0	4860	1	3217at3041|TRINITY_DN9119_c0_g1_i2|+|72|1.758e-15|1|456|1109|456[456]:1109[1109]:654[654]
13594	444-219	0	3364	-1	8810at3041|TRINITY_DN466_c0_g1_i2|-|56|1.152e-10|1|226|444|444[444]:226[226]:219[219]
13800	0+219	0	3670	1	2553at3041|TRINITY_DN32856_c0_g1_i1|+|43|9.438e-07|1|0|218|0[0]:218[218]:219[219]
14005	52+612	0	8319	1	3974at3041|TRINITY_DN8160_c0_g1_i2|+|245|1.468e-67|2|52|663|52[52]:258[258]:207[207]|370[385]:663[663]:294[279]
46469	1060-525	0	395	-1	7448at3041|TRINITY_DN6156_c0_g1_i2|-|61|3.6e-12|1|536|1060|1060[1060]:536[536]:525[525]
46649	233+192	0	3232	1	9229at3041|TRINITY_DN31988_c0_g1_i1|+|86|1.073e-19|1|233|424|233[233]:424[424]:192[192]
17916	247-189	0	2181	-1	7494at3041|TRINITY_DN12209_c0_g1_i1|-|54|4.608e-10|1|59|247|247[247]:59[59]:189[189]
18441	321-321	0	7602	-1	9631at3041|TRINITY_DN5495_c0_g1_i2|-|163|7.1e-43|1|1|321|321[321]:1[1]:321[321]
25548	281+801	0	7521	1	4728at3041|TRINITY_DN3126_c0_g1_i1|+|65|2.25e-13|1|281|1081|281[281]:1081[1081]:801[801]
26389	43+591	0	566	1	1862at3041|TRINITY_DN25286_c0_g1_i1|+|362|8.837e-103|1|43|633|43[43]:633[633]:591[591]
2163	1607-258	0	6643	-1	2960at3041|TRINITY_DN302_c0_g1_i5|-|33|0.0009664|1|1350|1607|1607[1607]:1350[1350]:258[258]
2164	193+960	0	4607	1	4924at3041|TRINITY_DN335_c0_g1_i1|+|164|3.55e-43|1|193|1152|193[193]:1152[1152]:960[960]
2165	669-669	0	2635	-1	4728at3041|TRINITY_DN320_c0_g1_i11|-|80|6.867e-18|1|1|669|669[669]:1[1]:669[669]
2839	572-573	0	4490	-1	1343at3041|TRINITY_DN2602_c0_g1_i1|-|79|1.373e-17|1|0|572|572[572]:0[0]:573[573]
3378	271+582	0	4567	1	7089at3041|TRINITY_DN723_c0_g2_i1|+|52|1.843e-09|1|271|852|271[271]:852[852]:582[582]
43755	320+795	0	5794	1	3208at3041|TRINITY_DN3808_c0_g1_i4|+|185|1.693e-49|1|320|1114|320[320]:1114[1114]:795[795]
44577	1787-465	0	1521	-1	8052at3041|TRINITY_DN10311_c0_g1_i1|-|70|7.032e-15|1|1323|1787|1787[1787]:1323[1323]:465[465]
44843	508-339	0	2981	-1	11258at3041|TRINITY_DN6100_c0_g2_i1|-|190|5.29e-51|1|170|508|508[508]:170[170]:339[339]
44988	255+801	0	2102	1	2802at3041|TRINITY_DN6237_c1_g1_i1|+|55|2.304e-10|1|255|1055|255[255]:1055[1055]:801[801]
45105	711+435	0	207	1	4728at3041|TRINITY_DN83_c0_g1_i8|+|53|9.217e-10|1|711|1145|711[711]:1145[1145]:435[435]
13278	757+633	0	1913	1	9135at3041|TRINITY_DN565_c0_g2_i31|+|57|5.76e-11|1|757|1389|757[757]:1389[1389]:633[633]
13539	2+402	0	2807	1	4708at3041|TRINITY_DN8803_c0_g1_i1|+|236|7.518e-65|1|2|403|2[2]:403[403]:402[402]
14021	259+1027	0	5681	1	3106at3041|TRINITY_DN611_c0_g1_i8|+|274|2.735e-76|2|259|1285|259[259]:531[531]:273[273]|650[650]:1285[1285]:636[636]
14509	820-807	0	8159	-1	1728at3041|TRINITY_DN923_c0_g3_i1|-|177|4.334e-47|1|14|820|820[820]:14[14]:807[807]
3810	2082-582	0	3372	-1	9999at3041|TRINITY_DN357_c0_g1_i3|-|48|2.949e-08|1|1501|2082|2082[2082]:1501[1501]:582[582]
3818	210+900	0	8111	1	4924at3041|TRINITY_DN335_c0_g1_i4|+|165|1.775e-43|1|210|1109|210[210]:1109[1109]:900[900]
3819	669-660	0	731	-1	4728at3041|TRINITY_DN320_c0_g1_i13|-|68|2.813e-14|1|10|669|669[669]:10[10]:660[660]
3819	2871-675	0	2635	-1	4728at3041|TRINITY_DN320_c0_g1_i13|-|88|2.682e-20|1|2197|2871|2871[2871]:2197[2197]:675[675]
4268	497-498	0	6510	-1	10965at3041|TRINITY_DN34397_c0_g1_i1|-|68|2.813e-14|1|0|497|497[497]:0[0]:498[498]
46758	1886+435	0	207	1	4728at3041|TRINITY_DN83_c0_g1_i9|+|53|9.217e-10|1|1886|2320|1886[1886]:2320[2320]:435[435]
48367	1227-1032	0	3984	-1	3079at3041|TRINITY_DN30741_c0_g1_i2|-|179|1.083e-47|1|196|1227|1227[1227]:196[196]:1032[1032]
10926	732-504	0	2081	-1	5588at3041|TRINITY_DN1745_c0_g1_i1|-|55|2.304e-10|1|229|732|732[732]:229[229]:504[504]
11571	416-276	0	2927	-1	5982at3041|TRINITY_DN3207_c0_g1_i1|-|61|3.6e-12|1|141|416|416[416]:141[141]:276[276]
11578	397-264	0	367	-1	4975at3041|TRINITY_DN6922_c0_g1_i1|-|128|2.44e-32|1|134|397|397[397]:134[134]:264[264]
11850	569-342	0	2303	-1	7577at3041|TRINITY_DN5711_c0_g1_i1|-|70|7.032e-15|1|228|569|569[569]:228[228]:342[342]
12272	242-201	0	2581	-1	8810at3041|TRINITY_DN34043_c0_g1_i1|-|48|2.949e-08|1|42|242|242[242]:42[42]:201[201]
