#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN14_c0_g2_i1:345-785  -            147 6799at3041           -            116   1.6e-40  134.1   0.2   1   1   1.2e-42   2.1e-40  133.7   0.2     1   116     2   127     2   127 0.91 -
TRINITY_DN14_c0_g1_i1:368-826  -            153 6799at3041           -            116   4.2e-38  126.3   1.0   1   1   6.7e-40   1.2e-37  124.8   1.0     7   116    12   133     3   133 0.89 -
TRINITY_DN6987_c0_g1_i2:3-287  -             95 6799at3041           -            116   4.5e-37  123.0   0.1   1   1   2.8e-39     5e-37  122.9   0.1    28   115     1    91     1    92 0.96 -
TRINITY_DN9507_c0_g1_i2:77-499 -            141 6799at3041           -            116   6.1e-37  122.6   0.0   1   1     4e-39   7.2e-37  122.3   0.0     7   115    18   128    10   129 0.91 -
TRINITY_DN6987_c0_g1_i1:50-382 -            111 6799at3041           -            116   2.4e-33  111.0   0.0   1   1   1.5e-35   2.7e-33  110.8   0.0    28   116     1    90     1    90 0.97 -
TRINITY_DN14_c1_g1_i1:191-448  -             86 6799at3041           -            116     2e-24   82.2   0.4   1   1   1.2e-26   2.2e-24   82.1   0.4     7    78    10    86     1    86 0.89 -
TRINITY_DN9507_c0_g1_i1:59-340 -             94 6799at3041           -            116   2.7e-24   81.8   0.0   1   1   1.9e-26   3.5e-24   81.5   0.0    44   115     3    75     2    76 0.90 -
TRINITY_DN4326_c0_g1_i1:15-311 -             99 6799at3041           -            116   9.6e-23   76.8   0.0   1   1   6.3e-25   1.1e-22   76.6   0.0    46   116     1    73     1    73 0.96 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6799at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg12Sin.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Sin/run_chlorophyta_odb10/hmmer_output/rerun_results/6799at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6799at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg12Sin.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:13:12 2022
# [ok]
