#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN15993_c0_g1_i1:93-398  -            102 3537at3041           -            236   4.6e-10   35.7   4.7   1   2    0.0011      0.23    7.2   0.2    45    79     2    36     1    38 0.92 -
TRINITY_DN15993_c0_g1_i1:93-398  -            102 3537at3041           -            236   4.6e-10   35.7   4.7   2   2   8.1e-11   1.7e-08   30.6   0.6    20    77    42   102    39   102 0.91 -
TRINITY_DN29704_c0_g1_i1:91-510  -            140 3537at3041           -            236   7.2e-10   35.1   0.6   1   2   3.5e-07   7.3e-05   18.7   0.1    30    77    12    59     6    69 0.91 -
TRINITY_DN29704_c0_g1_i1:91-510  -            140 3537at3041           -            236   7.2e-10   35.1   0.6   2   2   1.3e-06   0.00027   16.8   0.1     7    78    54   128    49   138 0.82 -
TRINITY_DN1733_c0_g1_i1:653-955  -            101 3537at3041           -            236   7.5e-10   35.0   0.2   1   1   4.1e-11   8.6e-09   31.6   0.1    17    78    36   100     7   101 0.83 -
TRINITY_DN23826_c0_g1_i1:139-459 -            107 3537at3041           -            236   1.1e-09   34.6   0.7   1   2   1.1e-05    0.0024   13.8   0.0    43    78    13    48     9    50 0.92 -
TRINITY_DN23826_c0_g1_i1:139-459 -            107 3537at3041           -            236   1.1e-09   34.6   0.7   2   2     2e-07   4.1e-05   19.5   0.4    19    61    53    98    48   106 0.83 -
TRINITY_DN20913_c0_g1_i1:42-473  -            144 3537at3041           -            236   3.2e-08   29.7   1.7   1   2       0.5     1e+02   -1.4   0.0    48    68     2    22     1    30 0.80 -
TRINITY_DN20913_c0_g1_i1:42-473  -            144 3537at3041           -            236   3.2e-08   29.7   1.7   2   2   1.5e-10   3.2e-08   29.7   1.7    15    93    54   139    42   142 0.77 -
TRINITY_DN1586_c0_g1_i1:299-700  -            134 3537at3041           -            236     1e-06   24.8   0.1   1   3   1.3e-05    0.0027   13.6   0.1    27    75    15    63     5    70 0.90 -
TRINITY_DN1586_c0_g1_i1:299-700  -            134 3537at3041           -            236     1e-06   24.8   0.1   2   3     0.001      0.21    7.4   0.0    49    79    71   101    64   109 0.89 -
TRINITY_DN1586_c0_g1_i1:299-700  -            134 3537at3041           -            236     1e-06   24.8   0.1   3   3    0.0078       1.6    4.5   0.0    30    77    86   132    83   134 0.81 -
TRINITY_DN36852_c0_g1_i1:5-304   -            100 3537at3041           -            236    0.0021   13.9   0.0   1   1   1.2e-05    0.0026   13.7   0.0    26    96     5    82     3    88 0.84 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3537at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg12Sin.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Sin/run_chlorophyta_odb10/hmmer_output/rerun_results/3537at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3537at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg12Sin.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:13:13 2022
# [ok]
