14677	873-874	0	3881	-1	1817at3041|TRINITY_DN1249_c0_g1_i4|-|516|3.346e-149|2|0|873|873[873]:793[793]:81[81]|719[710]:0[0]:720[711]
15254	9+234	0	6061	1	5982at3041|TRINITY_DN11395_c0_g1_i1|+|46|1.02e-07|1|9|242|9[9]:242[242]:234[234]
35902	1144-930	0	1202	-1	2670at3041|TRINITY_DN1312_c0_g1_i3|-|122|1.35e-30|1|215|1144|1144[1144]:215[215]:930[930]
35905	1316-1161	0	5404	-1	3079at3041|TRINITY_DN1304_c2_g1_i1|-|210|4.362e-57|1|156|1316|1316[1316]:156[156]:1161[1161]
60693	198+591	0	6421	1	2520at3041|TRINITY_DN55253_c0_g1_i1|+|131|2.637e-33|1|198|788|198[198]:788[788]:591[591]
60922	1192-1080	0	6962	-1	4348at3041|TRINITY_DN211_c1_g1_i1|-|213|5.452e-58|1|113|1192|1192[1192]:113[113]:1080[1080]
49266	1951-411	0	4871	-1	2959at3041|TRINITY_DN719_c0_g1_i1|-|59|1.245e-11|1|1541|1951|1951[1951]:1541[1541]:411[411]
49267	569-486	0	5417	-1	2988at3041|TRINITY_DN735_c0_g1_i3|-|65|1.945e-13|1|84|569|569[569]:84[84]:486[486]
49536	550-360	0	5846	-1	5923at3041|TRINITY_DN8745_c0_g1_i1|-|165|1.535e-43|1|191|550|550[550]:191[191]:360[360]
50448	408-351	0	3033	-1	5095at3041|TRINITY_DN55211_c0_g1_i1|-|35|0.0002089|1|58|408|408[408]:58[58]:351[351]
62210	455+468	0	5012	1	2931at3041|TRINITY_DN875_c1_g3_i1|+|81|2.968e-18|1|455|922|455[455]:922[922]:468[468]
21617	608-609	0	4463	-1	4057at3041|TRINITY_DN53721_c0_g1_i1|-|141|2.575e-36|1|0|608|608[608]:0[0]:609[609]
22066	648-411	0	5846	-1	5923at3041|TRINITY_DN925_c0_g1_i5|-|212|1.09e-57|1|238|648|648[648]:238[238]:411[411]
39400	1563+150	0	2647	1	8810at3041|TRINITY_DN1570_c0_g1_i48|+|34|0.0004178|1|1563|1712|1563[1563]:1712[1712]:150[150]
24177	602-408	0	6203	-1	782at3041|TRINITY_DN35294_c0_g1_i1|-|242|1.016e-66|1|195|602|602[602]:195[195]:408[408]
