#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN42946_c0_g1_i1:16-843   -            276 6571at3041           -            362   1.8e-20   70.1   0.2   1   2    0.0023     0.088    8.6   0.0    96   164    51   121     2   131 0.62 -
TRINITY_DN42946_c0_g1_i1:16-843   -            276 6571at3041           -            362   1.8e-20   70.1   0.2   2   2   1.1e-18     4e-17   59.0   0.7   207   341   138   271   132   276 0.87 -
TRINITY_DN1085_c1_g1_i1:2-961     -            320 6571at3041           -            362   8.9e-17   57.9   0.2   1   2      0.21       7.9    2.1   0.0   101   147    33    79    15   104 0.79 -
TRINITY_DN1085_c1_g1_i1:2-961     -            320 6571at3041           -            362   8.9e-17   57.9   0.2   2   2   4.5e-17   1.7e-15   53.7   0.2   241   346   151   254    87   267 0.71 -
TRINITY_DN349_c3_g2_i2:13-954     -            314 6571at3041           -            362   1.7e-16   57.0   0.0   1   2   6.6e-08   2.5e-06   23.5   0.0    18   151    10   157     4   190 0.74 -
TRINITY_DN349_c3_g2_i2:13-954     -            314 6571at3041           -            362   1.7e-16   57.0   0.0   2   2   2.3e-10   8.6e-09   31.6   0.0   228   324   211   305   193   314 0.78 -
TRINITY_DN65416_c0_g1_i1:607-1695 -            363 6571at3041           -            362   7.9e-16   54.8   0.7   1   2      0.72        27    0.4   0.0    34   132    45   152    40   167 0.62 -
TRINITY_DN65416_c0_g1_i1:607-1695 -            363 6571at3041           -            362   7.9e-16   54.8   0.7   2   2   1.3e-16   4.7e-15   52.2   0.6   203   348   199   343   175   354 0.84 -
TRINITY_DN343_c0_g5_i1:231-1388   -            386 6571at3041           -            362   1.7e-15   53.7   0.4   1   2      0.12       4.5    2.9   0.0    99   134   130   165    81   193 0.82 -
TRINITY_DN343_c0_g5_i1:231-1388   -            386 6571at3041           -            362   1.7e-15   53.7   0.4   2   2   1.3e-15     5e-14   48.8   0.2   203   339   216   344   174   359 0.80 -
TRINITY_DN343_c0_g2_i1:40-1125    -            362 6571at3041           -            362   1.8e-15   53.6   0.0   1   2    0.0036      0.13    8.0   0.0    34   136    54   165    29   195 0.70 -
TRINITY_DN343_c0_g2_i1:40-1125    -            362 6571at3041           -            362   1.8e-15   53.6   0.0   2   2   4.6e-14   1.7e-12   43.8   0.0   237   347   240   349   217   359 0.84 -
TRINITY_DN1904_c0_g1_i1:995-2140  -            382 6571at3041           -            362     2e-15   53.5   0.0   1   2    0.0016     0.061    9.1   0.0    60   135    98   181    89   209 0.76 -
TRINITY_DN1904_c0_g1_i1:995-2140  -            382 6571at3041           -            362     2e-15   53.5   0.0   2   2   1.6e-13     6e-12   42.0   0.0   240   342   261   361   232   376 0.84 -
TRINITY_DN1904_c0_g1_i2:995-2140  -            382 6571at3041           -            362     2e-15   53.5   0.0   1   2    0.0016     0.061    9.1   0.0    60   135    98   181    89   209 0.76 -
TRINITY_DN1904_c0_g1_i2:995-2140  -            382 6571at3041           -            362     2e-15   53.5   0.0   2   2   1.6e-13     6e-12   42.0   0.0   240   342   261   361   232   376 0.84 -
TRINITY_DN1904_c0_g1_i5:995-2140  -            382 6571at3041           -            362     2e-15   53.5   0.0   1   2    0.0016     0.061    9.1   0.0    60   135    98   181    89   209 0.76 -
TRINITY_DN1904_c0_g1_i5:995-2140  -            382 6571at3041           -            362     2e-15   53.5   0.0   2   2   1.6e-13     6e-12   42.0   0.0   240   342   261   361   232   376 0.84 -
TRINITY_DN1904_c0_g1_i14:995-2140 -            382 6571at3041           -            362   2.2e-15   53.3   0.0   1   2    0.0016     0.061    9.1   0.0    60   135    98   181    89   209 0.76 -
TRINITY_DN1904_c0_g1_i14:995-2140 -            382 6571at3041           -            362   2.2e-15   53.3   0.0   2   2   1.8e-13   6.7e-12   41.8   0.0   240   342   261   361   232   376 0.84 -
TRINITY_DN343_c0_g5_i2:231-1388   -            386 6571at3041           -            362   2.2e-15   53.3   0.4   1   2      0.12       4.5    2.9   0.0    99   134   130   165    81   193 0.82 -
TRINITY_DN343_c0_g5_i2:231-1388   -            386 6571at3041           -            362   2.2e-15   53.3   0.4   2   2   1.7e-15   6.4e-14   48.5   0.2   217   339   224   344   173   359 0.78 -
TRINITY_DN349_c1_g1_i8:1216-2388  -            391 6571at3041           -            362   4.7e-15   52.2   0.0   1   2     0.015      0.56    5.9   0.0    61   134   102   182    58   214 0.79 -
TRINITY_DN349_c1_g1_i8:1216-2388  -            391 6571at3041           -            362   4.7e-15   52.2   0.0   2   2   4.8e-14   1.8e-12   43.7   0.0   235   342   266   369   246   376 0.76 -
TRINITY_DN5004_c0_g1_i1:23-886    -            288 6571at3041           -            362     5e-15   52.1   0.0   1   2      0.17       6.3    2.5   0.0   100   150    49    99     2   126 0.67 -
TRINITY_DN5004_c0_g1_i1:23-886    -            288 6571at3041           -            362     5e-15   52.1   0.0   2   2   3.1e-15   1.1e-13   47.7   0.0   213   346   138   270   126   282 0.80 -
TRINITY_DN202_c0_g1_i2:87-1178    -            364 6571at3041           -            362   5.9e-15   51.9   1.4   1   2     0.047       1.8    4.3   0.0    54   163    65   184    39   205 0.64 -
TRINITY_DN202_c0_g1_i2:87-1178    -            364 6571at3041           -            362   5.9e-15   51.9   1.4   2   2   8.1e-15     3e-13   46.3   0.2   241   341   237   335   222   357 0.86 -
TRINITY_DN4665_c0_g1_i1:255-1526  -            424 6571at3041           -            362     2e-14   50.1   0.0   1   2     0.006      0.22    7.2   0.0    28   135    22   142     3   179 0.62 -
TRINITY_DN4665_c0_g1_i1:255-1526  -            424 6571at3041           -            362     2e-14   50.1   0.0   2   2   3.7e-13   1.4e-11   40.8   0.0   243   347   230   331   210   346 0.76 -
