#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2950_c0_g1_i1:8-367     -            120 6381at3041           -            177     3e-27   92.3   2.2   1   1   2.9e-29   9.1e-27   90.7   2.2    37   126    16   120     1   120 0.80 -
TRINITY_DN49667_c0_g1_i1:436-1236 -            267 6381at3041           -            177   3.2e-26   88.9   2.1   1   3   1.7e-15   5.2e-13   45.9   0.0     5    90     1   106     1   110 0.85 -
TRINITY_DN49667_c0_g1_i1:436-1236 -            267 6381at3041           -            177   3.2e-26   88.9   2.1   2   3   7.1e-06    0.0022   14.5   0.0    90   112   124   146   111   163 0.78 -
TRINITY_DN49667_c0_g1_i1:436-1236 -            267 6381at3041           -            177   3.2e-26   88.9   2.1   3   3   1.5e-09   4.6e-07   26.5   0.2   109   177   193   265   188   265 0.78 -
TRINITY_DN20351_c0_g1_i2:468-1244 -            259 6381at3041           -            177   6.4e-26   87.9   2.2   1   1   4.7e-26   1.5e-23   80.2   2.2     4   177    24   257    21   257 0.72 -
TRINITY_DN20351_c0_g1_i1:474-941  -            156 6381at3041           -            177   7.5e-15   51.9   1.6   1   2   4.1e-11   1.3e-08   31.6   0.1    68   138    16    97     1   104 0.74 -
TRINITY_DN20351_c0_g1_i1:474-941  -            156 6381at3041           -            177   7.5e-15   51.9   1.6   2   2   1.1e-07   3.3e-05   20.5   0.2   114   177    97   156    94   156 0.73 -
TRINITY_DN12647_c0_g2_i1:92-1030  -            313 6381at3041           -            177   3.1e-12   43.3   2.1   1   4   2.4e-10   7.4e-08   29.1   0.1     5    91     1   103     1   110 0.81 -
TRINITY_DN12647_c0_g2_i1:92-1030  -            313 6381at3041           -            177   3.1e-12   43.3   2.1   2   4      0.14        42    0.6   0.0    91   112   155   177   136   194 0.80 -
TRINITY_DN12647_c0_g2_i1:92-1030  -            313 6381at3041           -            177   3.1e-12   43.3   2.1   3   4     0.054        17    1.9   0.1   116   134   225   243   212   253 0.84 -
TRINITY_DN12647_c0_g2_i1:92-1030  -            313 6381at3041           -            177   3.1e-12   43.3   2.1   4   4    0.0023      0.71    6.4   0.0   150   173   289   312   261   313 0.77 -
TRINITY_DN11711_c0_g1_i1:83-355   -             91 6381at3041           -            177   8.7e-09   32.1   0.3   1   1   2.1e-10   6.5e-08   29.3   0.3     6    71     2    82     1    91 0.78 -
TRINITY_DN51407_c0_g1_i1:510-1019 -            170 6381at3041           -            177   7.7e-07   25.8   0.3   1   1   1.1e-07   3.3e-05   20.5   0.3    49   138     1   116     1   170 0.74 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6381at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Pal/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg10Pal.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Pal/run_chlorophyta_odb10/hmmer_output/rerun_results/6381at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6381at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Pal/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg10Pal.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:14:18 2022
# [ok]
