68053	2+327	0	10625	1	7848at3041_7|TRINITY_DN96990_c0_g1_i1|+|208|3.505e-56|1|2|328|2[2]:328[328]:327[327]
68573	1919+813	0	10016	1	5163at3041_8|TRINITY_DN9910_c0_g1_i1|+|197|7.177e-53|1|1919|2731|1919[1919]:2731[2731]:813[813]
69159	332+219	0	3840	1	550at3041_1|TRINITY_DN16403_c0_g2_i1|+|101|5.687e-24|1|332|550|332[332]:550[550]:219[219]
69364	276-261	0	11069	-1	5568at3041_2|TRINITY_DN43004_c0_g1_i1|-|96|1.82e-22|1|16|276|276[276]:16[16]:261[261]
69887	833-750	0	3102	-1	6930at3041_5|TRINITY_DN63643_c0_g1_i2|-|158|3.946e-41|1|84|833|833[833]:84[84]:750[750]
70630	813-735	0	1774	-1	2228at3041_1|TRINITY_DN47815_c0_g1_i1|-|118|4.338e-29|1|79|813|813[813]:79[79]:735[735]
114962	1970-990	0	8079	-1	1816at3041_3|TRINITY_DN1447_c0_g1_i5|-|636|5.056e-185|2|981|1970|1970[1970]:1230[1230]:741[741]|1151[1145]:981[981]:171[165]
115476	202+1623	0	6663	1	761at3041_5|TRINITY_DN7040_c0_g1_i4|+|104|7.108e-25|1|202|1824|202[202]:1824[1824]:1623[1623]
79892	1935+813	0	10016	1	5163at3041_8|TRINITY_DN9910_c0_g1_i4|+|197|7.177e-53|1|1935|2747|1935[1935]:2747[2747]:813[813]
103176	856-837	0	9818	-1	4971at3041_6|TRINITY_DN5568_c0_g2_i2|-|98|4.549e-23|1|20|856|856[856]:20[20]:837[837]
103428	737-558	0	8492	-1	1057at3041_8|TRINITY_DN1850_c0_g1_i2|-|269|1.52e-74|1|180|737|737[737]:180[180]:558[558]
32265	159+1029	0	1427	1	872at3041_6|TRINITY_DN65900_c0_g1_i2|+|159|1.973e-41|1|159|1187|159[159]:1187[1187]:1029[1029]
32886	2859+1143	0	377	1	3350at3041_8|TRINITY_DN1013_c1_g1_i4|+|229|1.671e-62|1|2859|4001|2859[2859]:4001[4001]:1143[1143]
