#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN639_c0_g1_i1:863-1432     -            190 3120at3041           -            260   9.3e-19   65.6   0.0   1   1   7.3e-21   1.1e-18   65.4   0.0    15   156    36   184    24   190 0.85 -
TRINITY_DN639_c0_g1_i2:920-1489     -            190 3120at3041           -            260   9.3e-19   65.6   0.0   1   1   7.3e-21   1.1e-18   65.4   0.0    15   156    36   184    24   190 0.85 -
TRINITY_DN639_c0_g1_i4:364-933      -            190 3120at3041           -            260   9.3e-19   65.6   0.0   1   1   7.3e-21   1.1e-18   65.4   0.0    15   156    36   184    24   190 0.85 -
TRINITY_DN639_c0_g1_i5:997-1566     -            190 3120at3041           -            260   9.3e-19   65.6   0.0   1   1   7.3e-21   1.1e-18   65.4   0.0    15   156    36   184    24   190 0.85 -
TRINITY_DN16938_c0_g1_i2:169-546    -            126 3120at3041           -            260   1.1e-11   42.5   0.0   1   1   9.1e-14   1.4e-11   42.1   0.0    56   161    17   124     7   125 0.82 -
TRINITY_DN639_c0_g1_i3:117-632      -            172 3120at3041           -            260   2.8e-11   41.1   0.0   1   2   9.4e-10   1.4e-07   29.0   0.0    17   108     1    97     1   110 0.77 -
TRINITY_DN639_c0_g1_i3:117-632      -            172 3120at3041           -            260   2.8e-11   41.1   0.0   2   2   0.00041     0.062   10.5   0.0   103   138   135   172   125   172 0.79 -
TRINITY_DN17000_c0_g3_i1:278-790    -            171 3120at3041           -            260   1.1e-08   32.6   0.0   1   1   1.3e-10   1.9e-08   31.8   0.0    60   166     3   111     1   124 0.80 -
TRINITY_DN11981_c1_g1_i10:2254-3078 -            275 3120at3041           -            260   1.3e-08   32.3   0.0   1   1   1.3e-10   1.9e-08   31.8   0.0    14   158    19   172    11   181 0.73 -
TRINITY_DN11981_c1_g1_i6:2198-3022  -            275 3120at3041           -            260   1.3e-08   32.3   0.0   1   1   1.3e-10   1.9e-08   31.8   0.0    14   158    19   172    11   181 0.73 -
TRINITY_DN11981_c1_g1_i7:2279-3103  -            275 3120at3041           -            260   1.3e-08   32.3   0.0   1   1   1.3e-10   1.9e-08   31.8   0.0    14   158    19   172    11   181 0.73 -
TRINITY_DN11981_c1_g1_i9:2198-3022  -            275 3120at3041           -            260   1.3e-08   32.3   0.0   1   1   1.3e-10   1.9e-08   31.8   0.0    14   158    19   172    11   181 0.73 -
TRINITY_DN2323_c0_g1_i1:79-702      -            208 3120at3041           -            260   1.9e-07   28.5   0.0   1   1   1.7e-09   2.5e-07   28.1   0.0    58   166    35   146    14   163 0.80 -
TRINITY_DN2323_c0_g1_i2:54-677      -            208 3120at3041           -            260     2e-07   28.5   0.0   1   1   1.7e-09   2.5e-07   28.1   0.0    58   166    35   146    14   163 0.80 -
TRINITY_DN74668_c0_g1_i1:8-283      -             92 3120at3041           -            260   7.5e-07   26.6   0.0   1   1   5.4e-09   8.1e-07   26.5   0.0   111   163     4    56     2    81 0.84 -
TRINITY_DN17505_c0_g2_i1:3-311      -            103 3120at3041           -            260   1.3e-05   22.5   0.0   1   1     1e-07   1.5e-05   22.3   0.0   113   197    12    98     6   102 0.86 -
TRINITY_DN70333_c0_g1_i1:322-951    -            210 3120at3041           -            260   3.3e-05   21.2   0.0   1   1   2.9e-07   4.4e-05   20.8   0.0    60   164    29   138    19   156 0.79 -
TRINITY_DN2691_c0_g1_i2:1465-2094   -            210 3120at3041           -            260   6.5e-05   20.3   0.0   1   1   5.6e-07   8.4e-05   19.9   0.0    60   164    29   138    19   156 0.79 -
TRINITY_DN2691_c0_g1_i3:1465-2094   -            210 3120at3041           -            260   6.5e-05   20.3   0.0   1   1   5.6e-07   8.4e-05   19.9   0.0    60   164    29   138    19   156 0.79 -
TRINITY_DN2691_c0_g1_i4:1465-2094   -            210 3120at3041           -            260   6.5e-05   20.3   0.0   1   1   5.6e-07   8.4e-05   19.9   0.0    60   164    29   138    19   156 0.79 -
TRINITY_DN7354_c0_g1_i2:1-507       -            169 3120at3041           -            260    0.0012   16.1   0.0   1   1     1e-05    0.0015   15.7   0.0   110   164    44    99    10   117 0.83 -
TRINITY_DN87817_c0_g1_i1:35-376     -            114 3120at3041           -            260    0.0054   13.9   0.0   1   1   3.6e-05    0.0054   13.9   0.0    55    90    38    74     5   114 0.73 -
TRINITY_DN931_c0_g1_i3:256-699      -            148 3120at3041           -            260     0.024   11.9   0.3   1   2   0.00042     0.062   10.5   0.1    63   113     5    55     2    82 0.79 -
TRINITY_DN931_c0_g1_i3:256-699      -            148 3120at3041           -            260     0.024   11.9   0.3   2   2      0.82   1.2e+02   -0.3   0.0   187   212   107   132    56   139 0.59 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3120at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg10Sin.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Sin/run_chlorophyta_odb10/hmmer_output/rerun_results/3120at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3120at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg10Sin.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:15:28 2022
# [ok]
