#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN485_c0_g1_i3:141-836   -            232 8296at3041           -            144   8.7e-33  109.6   0.3   1   2   7.6e-10   9.6e-08   28.4   0.1    31    72    65   106    33   123 0.84 -
TRINITY_DN485_c0_g1_i3:141-836   -            232 8296at3041           -            144   8.7e-33  109.6   0.3   2   2   1.1e-25   1.4e-23   79.7   0.0    32   129   124   225   112   231 0.91 -
TRINITY_DN13827_c0_g1_i1:107-574 -            156 8296at3041           -            144   1.1e-32  109.3   0.0   1   1   9.6e-35   1.2e-32  109.1   0.0     5   137    23   156    16   156 0.94 -
TRINITY_DN14198_c0_g1_i1:542-988 -            149 8296at3041           -            144     5e-28   94.2   0.0   1   1   4.7e-30   5.9e-28   93.9   0.0     3   137     9   147     7   148 0.88 -
TRINITY_DN6136_c0_g1_i2:314-694  -            127 8296at3041           -            144   3.4e-26   88.2   0.0   1   1   2.9e-28   3.7e-26   88.1   0.0     4   120     9   126     3   127 0.92 -
TRINITY_DN485_c0_g1_i2:141-662   -            174 8296at3041           -            144     3e-24   81.9   0.0   1   1     3e-26   3.8e-24   81.6   0.0    31   129    65   167    33   173 0.86 -
TRINITY_DN27335_c0_g1_i1:190-684 -            165 8296at3041           -            144   1.1e-23   80.1   0.0   1   1   6.3e-25   7.9e-23   77.3   0.0     3   131    13   157     8   163 0.82 -
TRINITY_DN33233_c0_g1_i1:5-442   -            146 8296at3041           -            144   1.6e-23   79.6   0.0   1   1   1.3e-25   1.6e-23   79.6   0.0    19   133    30   145     9   146 0.92 -
TRINITY_DN11244_c0_g1_i2:35-400  -            122 8296at3041           -            144   2.7e-22   75.6   0.0   1   1   2.3e-24   2.9e-22   75.5   0.0    19   132     1   117     1   122 0.92 -
TRINITY_DN11244_c0_g1_i1:75-398  -            108 8296at3041           -            144   4.2e-18   62.0   0.0   1   1   3.9e-20     5e-18   61.8   0.0    36   136     1   104     1   107 0.91 -
TRINITY_DN31890_c0_g1_i1:117-380 -             88 8296at3041           -            144   2.6e-16   56.2   0.0   1   1   2.4e-18     3e-16   56.0   0.0    52   132     1    82     1    86 0.94 -
TRINITY_DN19865_c0_g1_i1:8-256   -             83 8296at3041           -            144   2.8e-13   46.4   0.0   1   1   2.4e-15     3e-13   46.3   0.0    21    84    15    78     8    83 0.92 -
TRINITY_DN8009_c0_g1_i1:2-304    -            101 8296at3041           -            144   6.8e-08   28.9   0.0   1   1   6.5e-10   8.2e-08   28.6   0.0     2    64    18    83    17    99 0.70 -
TRINITY_DN30036_c0_g1_i1:116-532 -            139 8296at3041           -            144   1.8e-05   21.1   0.0   1   1   1.8e-07   2.3e-05   20.7   0.0    23    99    40   120    31   129 0.74 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/8296at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Pal.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Pal/run_chlorophyta_odb10/hmmer_output/initial_run_results/8296at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/8296at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Pal.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:00 2022
# [ok]
