#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN10582_c0_g2_i1:6-944  -            313 766at3041            -            442   7.6e-87  288.2   0.4   1   2   6.7e-40   1.6e-37  125.7   0.0    25   167     5   169     1   176 0.84 -
TRINITY_DN10582_c0_g2_i1:6-944  -            313 766at3041            -            442   7.6e-87  288.2   0.4   2   2   1.2e-50   2.8e-48  161.1   0.1   167   289   188   311   183   313 0.93 -
TRINITY_DN10582_c0_g2_i3:42-524 -            161 766at3041            -            442   4.5e-51  170.3   0.6   1   2   3.8e-06    0.0009   14.4   0.1   143   167     5    29     2    36 0.89 -
TRINITY_DN10582_c0_g2_i3:42-524 -            161 766at3041            -            442   4.5e-51  170.3   0.6   2   2   1.1e-48   2.6e-46  154.7   0.1   167   278    48   161    44   161 0.96 -
TRINITY_DN10582_c0_g2_i4:42-524 -            161 766at3041            -            442     6e-51  169.9   0.5   1   2   5.7e-06    0.0013   13.9   0.0   143   167     5    29     2    36 0.89 -
TRINITY_DN10582_c0_g2_i4:42-524 -            161 766at3041            -            442     6e-51  169.9   0.5   2   2   1.1e-48   2.6e-46  154.7   0.1   167   278    48   161    44   161 0.96 -
TRINITY_DN29746_c0_g1_i1:8-484  -            159 766at3041            -            442   1.3e-44  149.0   0.0   1   1   7.4e-47   1.7e-44  148.6   0.0   143   278     1   158     1   159 0.86 -
TRINITY_DN12654_c0_g1_i1:4-495  -            164 766at3041            -            442   2.4e-24   82.2   0.1   1   1   1.4e-26   3.3e-24   81.8   0.1    32   164     3   163     1   164 0.79 -
TRINITY_DN3437_c0_g1_i2:0-434   -            145 766at3041            -            442   4.7e-21   71.4   0.0   1   1   2.3e-23   5.3e-21   71.2   0.0    23   101    47   145    27   145 0.84 -
TRINITY_DN8605_c0_g2_i1:4-345   -            114 766at3041            -            442   1.1e-13   47.1   0.1   1   1   8.1e-16   1.9e-13   46.3   0.1    23    84    42   111     4   113 0.84 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/766at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Pal.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Pal/run_chlorophyta_odb10/hmmer_output/initial_run_results/766at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/766at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Pal.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:11:58 2022
# [ok]
