#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN963_c0_g1_i4:304-2451   -            716 336at3041            -            604         0 1169.7   7.5   1   2  3.4e-142  3.4e-140  465.6   1.7     1   244    29   304    29   312 0.92 -
TRINITY_DN963_c0_g1_i4:304-2451   -            716 336at3041            -            604         0 1169.7   7.5   2   2  1.8e-215  1.8e-213  707.7   0.5   235   604   317   705   306   705 0.95 -
TRINITY_DN963_c0_g1_i1:304-2619   -            772 336at3041            -            604         0 1169.2   7.4   1   2  3.9e-142  3.9e-140  465.4   1.6     1   244    85   360    85   368 0.92 -
TRINITY_DN963_c0_g1_i1:304-2619   -            772 336at3041            -            604         0 1169.2   7.4   2   2  2.1e-215  2.2e-213  707.4   0.5   235   604   373   761   362   761 0.95 -
TRINITY_DN963_c0_g1_i2:304-1530   -            409 336at3041            -            604  2.8e-214  710.3   0.5   1   1  3.1e-216  3.1e-214  710.2   0.5   235   604    10   398     1   398 0.95 -
TRINITY_DN2840_c0_g1_i1:78-1484   -            469 336at3041            -            604  5.4e-108  359.3   0.2   1   1  2.3e-107  2.4e-105  350.6   0.2   206   602    30   468     6   469 0.87 -
TRINITY_DN2840_c0_g1_i2:148-1500  -            451 336at3041            -            604    2e-103  344.2   0.2   1   2   5.2e-11   5.2e-09   32.4   0.0   206   249    30    76     6    86 0.84 -
TRINITY_DN2840_c0_g1_i2:148-1500  -            451 336at3041            -            604    2e-103  344.2   0.2   2   2   3.8e-95   3.8e-93  310.3   0.1   238   584    87   450    79   451 0.90 -
TRINITY_DN229_c0_g1_i8:160-2526   -            789 336at3041            -            604   1.9e-52  175.8   3.0   1   3   4.7e-24   4.7e-22   75.5   0.7     2   130     1   144     1   154 0.80 -
TRINITY_DN229_c0_g1_i8:160-2526   -            789 336at3041            -            604   1.9e-52  175.8   3.0   2   3   3.5e-22   3.5e-20   69.3   0.0   285   448   411   581   358   594 0.82 -
TRINITY_DN229_c0_g1_i8:160-2526   -            789 336at3041            -            604   1.9e-52  175.8   3.0   3   3   6.8e-10   6.8e-08   28.7   0.0   517   599   702   789   631   789 0.78 -
TRINITY_DN229_c0_g1_i3:629-2908   -            760 336at3041            -            604   1.1e-48  163.4   1.1   1   3   8.2e-20   8.3e-18   61.5   0.1    42   130    10   115     2   125 0.77 -
TRINITY_DN229_c0_g1_i3:629-2908   -            760 336at3041            -            604   1.1e-48  163.4   1.1   2   3   3.3e-22   3.3e-20   69.4   0.0   285   448   382   552   329   565 0.82 -
TRINITY_DN229_c0_g1_i3:629-2908   -            760 336at3041            -            604   1.1e-48  163.4   1.1   3   3   6.4e-10   6.4e-08   28.8   0.0   517   599   673   760   602   760 0.78 -
TRINITY_DN229_c0_g1_i1:160-1899   -            580 336at3041            -            604   1.7e-43  146.2   2.9   1   2   3.4e-24   3.4e-22   75.9   0.9     2   130     1   144     1   153 0.80 -
TRINITY_DN229_c0_g1_i1:160-1899   -            580 336at3041            -            604   1.7e-43  146.2   2.9   2   2   4.5e-22   4.5e-20   68.9   0.0   285   446   411   579   358   580 0.80 -
TRINITY_DN53327_c0_g1_i1:605-1789 -            395 336at3041            -            604   1.8e-43  146.2   0.2   1   2   1.7e-27   1.7e-25   86.8   0.1     2   133     1   131     1   171 0.81 -
TRINITY_DN53327_c0_g1_i1:605-1789 -            395 336at3041            -            604   1.8e-43  146.2   0.2   2   2   1.1e-18   1.2e-16   57.7   0.0   226   416   177   389   173   393 0.78 -
TRINITY_DN53327_c0_g1_i2:324-1508 -            395 336at3041            -            604   1.8e-43  146.2   0.2   1   2   1.7e-27   1.7e-25   86.8   0.1     2   133     1   131     1   171 0.81 -
TRINITY_DN53327_c0_g1_i2:324-1508 -            395 336at3041            -            604   1.8e-43  146.2   0.2   2   2   1.1e-18   1.2e-16   57.7   0.0   226   416   177   389   173   393 0.78 -
TRINITY_DN2684_c0_g1_i9:504-1883  -            460 336at3041            -            604   1.8e-35  119.8   0.1   1   3   2.3e-22   2.3e-20   69.9   0.0     2   133     7   142     6   158 0.83 -
TRINITY_DN2684_c0_g1_i9:504-1883  -            460 336at3041            -            604   1.8e-35  119.8   0.1   2   3   2.4e-13   2.4e-11   40.1   0.0   220   414   165   376   141   383 0.77 -
TRINITY_DN2684_c0_g1_i9:504-1883  -            460 336at3041            -            604   1.8e-35  119.8   0.1   3   3    0.0033      0.33    6.6   0.0   523   571   402   454   395   458 0.78 -
TRINITY_DN1560_c0_g1_i2:331-2697  -            789 336at3041            -            604   5.2e-28   95.1   0.0   1   3   3.6e-13   3.7e-11   39.5   0.0     2   134     1   143     1   148 0.84 -
