#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN5337_c0_g1_i1:1-330    -            110 11776at3041          -            142   3.1e-52  173.8   0.3   1   1   1.5e-54   3.5e-52  173.6   0.3     1    97     1    99     1   110 0.86 -
TRINITY_DN5337_c0_g1_i2:1-243    -             81 11776at3041          -            142     9e-34  113.9   0.5   1   1   4.5e-36     1e-33  113.7   0.5    30    97     1    70     1    81 0.82 -
TRINITY_DN5337_c0_g1_i3:1-147    -             49 11776at3041          -            142   9.4e-14   49.1   1.2   1   1   4.6e-16   1.1e-13   48.8   1.2    60   101     1    41     1    49 0.75 -
TRINITY_DN616_c0_g1_i1:132-443   -            104 11776at3041          -            142   2.6e-09   34.7   0.0   1   1   1.3e-11   3.1e-09   34.4   0.0     8    79    11    81     4    92 0.88 -
TRINITY_DN616_c0_g1_i3:132-443   -            104 11776at3041          -            142   2.6e-09   34.7   0.0   1   1   1.3e-11   3.1e-09   34.4   0.0     8    79    11    81     4    92 0.88 -
TRINITY_DN7035_c0_g1_i1:38-274   -             79 11776at3041          -            142   2.9e-09   34.5   0.6   1   1   1.4e-11   3.3e-09   34.3   0.6    14    77    10    77     4    79 0.82 -
TRINITY_DN25701_c0_g1_i1:152-418 -             89 11776at3041          -            142   3.8e-07   27.6   0.2   1   1   3.1e-09   7.2e-07   26.7   0.2    17    79    28    84    10    89 0.77 -
TRINITY_DN57945_c0_g1_i1:141-470 -            110 11776at3041          -            142   4.8e-06   24.1   0.0   1   1   2.5e-08   5.8e-06   23.8   0.0    19    79    40   105    27   109 0.73 -
TRINITY_DN3471_c0_g1_i1:424-633  -             70 11776at3041          -            142   2.4e-05   21.8   0.7   1   1   7.7e-07   0.00018   19.0   0.7    10    45     3    38     1    65 0.87 -
TRINITY_DN37977_c0_g1_i1:88-303  -             72 11776at3041          -            142     3e-05   21.5   0.0   1   1   1.4e-07   3.2e-05   21.4   0.0    13    60    10    57     3    70 0.87 -
TRINITY_DN37977_c0_g1_i2:57-272  -             72 11776at3041          -            142     3e-05   21.5   0.0   1   1   1.4e-07   3.2e-05   21.4   0.0    13    60    10    57     3    70 0.87 -
TRINITY_DN3471_c0_g1_i2:427-600  -             58 11776at3041          -            142   0.00045   17.7   0.6   1   1   1.8e-05    0.0042   14.5   0.6    19    45     1    27     1    54 0.86 -
TRINITY_DN25416_c0_g1_i1:48-197  -             50 11776at3041          -            142     0.019   12.4   0.1   1   1   0.00021      0.05   11.0   0.1    25    73     1    40     1    49 0.74 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/11776at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg11Pal.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Pal/run_chlorophyta_odb10/hmmer_output/initial_run_results/11776at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/11776at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg11Pal.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:09 2022
# [ok]
