#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN21_c0_g1_i5:101-2056 -            652 1727at3041           -            675  2.3e-236  783.8  58.8   1   2  3.6e-162  2.7e-159  529.1  13.1     1   297     8   334     8   341 0.93 -
TRINITY_DN21_c0_g1_i5:101-2056 -            652 1727at3041           -            675  2.3e-236  783.8  58.8   2   2   1.1e-78   8.3e-76  253.2  37.7   295   552   351   651   346   652 0.88 -
TRINITY_DN21_c0_g1_i6:101-2398 -            652 1727at3041           -            675  2.3e-236  783.8  58.8   1   2  3.6e-162  2.7e-159  529.1  13.1     1   297     8   334     8   341 0.93 -
TRINITY_DN21_c0_g1_i6:101-2398 -            652 1727at3041           -            675  2.3e-236  783.8  58.8   2   2   1.1e-78   8.3e-76  253.2  37.7   295   552   351   651   346   652 0.88 -
TRINITY_DN21_c0_g1_i1:77-595   -            173 1727at3041           -            675     8e-35  117.7  36.1   1   2   6.1e-25   4.6e-22   75.6   9.8   551   620     1    76     1    78 0.84 -
TRINITY_DN21_c0_g1_i1:77-595   -            173 1727at3041           -            675     8e-35  117.7  36.1   2   2   1.2e-17   8.8e-15   51.5  16.6   600   673    70   151    59   154 0.82 -
TRINITY_DN21_c0_g1_i3:77-595   -            173 1727at3041           -            675     8e-35  117.7  36.1   1   2   6.1e-25   4.6e-22   75.6   9.8   551   620     1    76     1    78 0.84 -
TRINITY_DN21_c0_g1_i3:77-595   -            173 1727at3041           -            675     8e-35  117.7  36.1   2   2   1.2e-17   8.8e-15   51.5  16.6   600   673    70   151    59   154 0.82 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/1727at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg11Pal.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Pal/run_chlorophyta_odb10/hmmer_output/initial_run_results/1727at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/1727at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg11Pal.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:11 2022
# [ok]
