#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2102_c0_g1_i1:1-1266      -            422 4194at3041           -            374  3.3e-105  349.8  17.3   1   3   4.3e-37   1.3e-34  117.5   0.0     1    92    67   161    67   169 0.95 -
TRINITY_DN2102_c0_g1_i1:1-1266      -            422 4194at3041           -            374  3.3e-105  349.8  17.3   2   3   6.7e-06     0.002   14.8   0.0    92   109   180   197   170   209 0.79 -
TRINITY_DN2102_c0_g1_i1:1-1266      -            422 4194at3041           -            374  3.3e-105  349.8  17.3   3   3   3.6e-67   1.1e-64  216.5  11.6   109   274   227   422   222   422 0.88 -
TRINITY_DN2102_c0_g1_i2:1-1101      -            367 4194at3041           -            374  2.5e-101  337.0  19.1   1   3   1.9e-33   5.7e-31  105.5   0.1     7    92    18   106    14   114 0.93 -
TRINITY_DN2102_c0_g1_i2:1-1101      -            367 4194at3041           -            374  2.5e-101  337.0  19.1   2   3   5.7e-06    0.0017   15.1   0.0    92   109   125   142   115   154 0.79 -
TRINITY_DN2102_c0_g1_i2:1-1101      -            367 4194at3041           -            374  2.5e-101  337.0  19.1   3   3   3.4e-67     1e-64  216.5  12.0   109   274   172   367   167   367 0.88 -
TRINITY_DN2102_c0_g2_i1:0-491       -            164 4194at3041           -            374   6.4e-33  111.9   0.9   1   1   2.7e-35     8e-33  111.6   0.9   284   373    23   126     1   127 0.85 -
TRINITY_DN2942_c0_g1_i3:68-1459     -            464 4194at3041           -            374   1.4e-24   84.5  21.2   1   2   4.8e-17   1.5e-14   51.5   9.3   160   282    66   212    59   221 0.76 -
TRINITY_DN2942_c0_g1_i3:68-1459     -            464 4194at3041           -            374   1.4e-24   84.5  21.2   2   2   3.7e-11   1.1e-08   32.1   4.0   193   322   231   379   224   411 0.61 -
TRINITY_DN2942_c0_g1_i2:68-1222     -            385 4194at3041           -            374   1.6e-24   84.3  21.8   1   3   3.1e-17   9.2e-15   52.1   9.4   159   282    65   212    57   222 0.76 -
