#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2181_c0_g1_i5:80-677  -            177 11392at3041          -            123   1.8e-63  209.6   2.7   1   2     8e-64   3.5e-61  202.2   1.3     1   111     1   116     1   122 0.94 -
TRINITY_DN2181_c0_g1_i5:80-677  -            177 11392at3041          -            123   1.8e-63  209.6   2.7   2   2    0.0021      0.94    7.0   0.0   111   122   163   174   146   175 0.89 -
TRINITY_DN2181_c0_g1_i2:160-690 -            177 11392at3041          -            123   2.8e-63  208.9   3.3   1   2   1.1e-63     5e-61  201.7   1.7     1   111     1   116     1   122 0.94 -
TRINITY_DN2181_c0_g1_i2:160-690 -            177 11392at3041          -            123   2.8e-63  208.9   3.3   2   2    0.0021      0.94    7.0   0.0   111   122   163   174   146   175 0.89 -
TRINITY_DN2181_c0_g1_i6:80-610  -            177 11392at3041          -            123   2.8e-63  208.9   3.3   1   2   1.1e-63     5e-61  201.7   1.7     1   111     1   116     1   122 0.94 -
TRINITY_DN2181_c0_g1_i6:80-610  -            177 11392at3041          -            123   2.8e-63  208.9   3.3   2   2    0.0021      0.94    7.0   0.0   111   122   163   174   146   175 0.89 -
TRINITY_DN2181_c0_g1_i1:80-310  -             77 11392at3041          -            123   2.7e-43  144.4   1.8   1   1   6.6e-46   2.9e-43  144.3   1.8     1    73     1    75     1    77 0.96 -
TRINITY_DN4721_c0_g1_i2:397-858 -            154 11392at3041          -            123    0.0013   16.3   0.1   1   1   5.4e-06    0.0023   15.4   0.1    33    94    11    75     7    88 0.83 -
TRINITY_DN4721_c0_g1_i1:69-638  -            190 11392at3041          -            123     0.002   15.6   0.1   1   1   8.7e-06    0.0038   14.8   0.1    33    94    47   111    43   124 0.83 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/11392at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/hmmer_output/initial_run_results/11392at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/11392at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:05 2022
# [ok]
