#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN3594_c0_g1_i2:231-452    -             74 5706at3041           -            205   2.8e-07   27.4   5.9   1   1     2e-09   6.5e-07   26.3   5.7    60   116     5    52     1    58 0.82 -
TRINITY_DN29457_c0_g1_i1:83-697    -            205 5706at3041           -            205   4.4e-06   23.6   0.9   1   2     5e-05     0.017   11.9   0.0    19    46    13    41     5    53 0.82 -
TRINITY_DN29457_c0_g1_i1:83-697    -            205 5706at3041           -            205   4.4e-06   23.6   0.9   2   2   0.00016     0.051   10.3   0.2    21    50   152   181   142   189 0.86 -
TRINITY_DN1788_c0_g1_i1:78-625     -            159 5706at3041           -            205   0.00012   18.9   6.9   1   1   7.8e-07   0.00026   17.8   7.0    54   116    10    60     3    71 0.81 -
TRINITY_DN1788_c0_g1_i2:78-554     -            159 5706at3041           -            205   0.00012   18.9   6.9   1   1   7.8e-07   0.00026   17.8   7.0    54   116    10    60     3    71 0.81 -
TRINITY_DN15566_c0_g1_i1:1061-1252 -             64 5706at3041           -            205   0.00055   16.7   7.9   1   1   4.9e-06    0.0016   15.2   8.2    84   117    32    61     5    64 0.84 -
TRINITY_DN35342_c0_g1_i1:2-553     -            184 5706at3041           -            205     0.001   15.8   4.5   1   1   6.2e-06     0.002   14.9   4.5    57   115   135   183   125   184 0.80 -
TRINITY_DN11060_c0_g1_i1:1-567     -            189 5706at3041           -            205    0.0015   15.3   1.7   1   1   6.3e-06    0.0021   14.8   1.7    61   117    62   108    39   135 0.82 -
TRINITY_DN40061_c0_g1_i1:16-171    -             52 5706at3041           -            205    0.0034   14.1   9.4   1   1   2.1e-05    0.0069   13.1   9.4    82   116    18    50     1    52 0.80 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/5706at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/hmmer_output/initial_run_results/5706at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/5706at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:11 2022
# [ok]
