#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN87_c0_g1_i1:894-1396 -            143 8451at3041           -            118   5.3e-69  227.1   3.8   1   1   2.5e-71   7.3e-69  226.7   3.8     1   118     1   130     1   130 0.96 -
TRINITY_DN87_c0_g1_i2:894-1322 -            143 8451at3041           -            118   5.3e-69  227.1   3.8   1   1   2.5e-71   7.3e-69  226.7   3.8     1   118     1   130     1   130 0.96 -
TRINITY_DN87_c1_g1_i2:82-453   -            124 8451at3041           -            118   5.2e-41  136.8   0.8   1   1     2e-43   5.9e-41  136.7   0.8    10   117     3   114     1   115 0.90 -
TRINITY_DN87_c1_g1_i18:74-478  -            135 8451at3041           -            118   7.7e-41  136.3   0.9   1   1   3.2e-43   9.5e-41  136.0   0.9     9   117    13   125     7   126 0.88 -
TRINITY_DN87_c1_g1_i9:74-478   -            135 8451at3041           -            118   7.7e-41  136.3   0.9   1   1   3.2e-43   9.5e-41  136.0   0.9     9   117    13   125     7   126 0.88 -
TRINITY_DN87_c1_g1_i17:74-454  -            127 8451at3041           -            118   8.8e-41  136.1   1.1   1   1   3.7e-43   1.1e-40  135.8   1.1    10   117     6   117     2   118 0.88 -
TRINITY_DN87_c1_g1_i4:82-462   -            127 8451at3041           -            118   8.8e-41  136.1   1.1   1   1   3.7e-43   1.1e-40  135.8   1.1    10   117     6   117     2   118 0.88 -
TRINITY_DN87_c1_g1_i11:74-409  -            112 8451at3041           -            118   1.9e-39  131.8   0.3   1   1   7.4e-42   2.2e-39  131.6   0.3    20   117     1   102     1   103 0.93 -
TRINITY_DN87_c1_g1_i15:74-409  -            112 8451at3041           -            118   1.9e-39  131.8   0.3   1   1   7.4e-42   2.2e-39  131.6   0.3    20   117     1   102     1   103 0.93 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/8451at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/hmmer_output/initial_run_results/8451at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/8451at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:15 2022
# [ok]
