#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2855_c0_g3_i2:9-416     -            136 6799at3041           -            116     2e-44  147.6   0.5   1   1   4.9e-46   6.4e-44  145.9   0.5     1   115     3   134     3   135 0.91 -
TRINITY_DN2855_c0_g2_i1:570-1010  -            147 6799at3041           -            116   1.7e-40  134.9   0.6   1   1   1.5e-42     2e-40  134.6   0.6     7   116    13   127     4   127 0.92 -
TRINITY_DN2855_c0_g2_i2:570-1010  -            147 6799at3041           -            116     3e-40  134.1   0.2   1   1   2.9e-42   3.8e-40  133.7   0.2     1   116     2   127     2   127 0.91 -
TRINITY_DN1373_c0_g1_i1:200-634   -            145 6799at3041           -            116   3.4e-39  130.7   0.3   1   1   3.1e-41   4.1e-39  130.4   0.3     1   116     2   125     2   125 0.92 -
TRINITY_DN101_c0_g1_i2:183-641    -            153 6799at3041           -            116   7.5e-38  126.3   1.0   1   1   1.7e-39   2.2e-37  124.8   1.0     7   116    12   133     3   133 0.89 -
TRINITY_DN101_c0_g1_i3:88-567     -            160 6799at3041           -            116   9.7e-38  126.0   1.1   1   1   2.1e-39   2.8e-37  124.5   1.1     7   116    19   140    10   140 0.89 -
TRINITY_DN27780_c0_g1_i1:207-629  -            141 6799at3041           -            116   1.1e-36  122.6   0.0   1   1   9.9e-39   1.3e-36  122.3   0.0     7   115    18   128    10   129 0.91 -
TRINITY_DN8065_c0_g1_i1:134-541   -            136 6799at3041           -            116   3.9e-34  114.3   0.6   1   1   1.7e-35   2.2e-33  111.9   0.6    13   115     1   116     1   117 0.87 -
TRINITY_DN2855_c0_g1_i3:56-412    -            119 6799at3041           -            116   8.7e-34  113.2   0.1   1   1   8.1e-36   1.1e-33  113.0   0.1    25   116     6    98     3    98 0.96 -
TRINITY_DN2855_c0_g1_i2:247-612   -            122 6799at3041           -            116   1.9e-33  112.1   0.0   1   1   1.8e-35   2.3e-33  111.9   0.0    25   116     7    99     3    99 0.96 -
TRINITY_DN2944_c0_g1_i1:1-387     -            129 6799at3041           -            116   5.4e-33  110.7   0.6   1   1   4.7e-35   6.2e-33  110.5   0.6    17   114     3   102     1   104 0.93 -
TRINITY_DN29214_c0_g1_i1:11-469   -            153 6799at3041           -            116   2.3e-32  108.7   0.0   1   1   2.6e-34   3.5e-32  108.1   0.0     8   115    10   128     2   129 0.86 -
TRINITY_DN27217_c0_g1_i1:582-1052 -            157 6799at3041           -            116   6.8e-29   97.5   0.0   1   1   5.8e-30   7.7e-28   94.1   0.0     4   116     7   131     3   131 0.82 -
TRINITY_DN2855_c0_g3_i1:9-254     -             82 6799at3041           -            116   2.8e-27   92.3   0.0   1   1   2.3e-29     3e-27   92.2   0.0    37   115     1    80     1    81 0.91 -
TRINITY_DN2855_c0_g1_i1:200-505   -            102 6799at3041           -            116   2.5e-25   86.0   0.0   1   1   2.3e-27     3e-25   85.7   0.0    44   114     2    72     1    74 0.97 -
TRINITY_DN32177_c0_g1_i1:11-268   -             86 6799at3041           -            116   6.6e-20   68.5   0.1   1   1   5.6e-22   7.4e-20   68.3   0.1    46   115     1    74     1    75 0.84 -
TRINITY_DN927_c1_g1_i1:74-412     -            113 6799at3041           -            116   7.4e-19   65.1   0.8   1   1   2.3e-20     3e-18   63.2   0.8     6   101    10   112     5   113 0.87 -
TRINITY_DN12235_c0_g1_i1:1-327    -            109 6799at3041           -            116   2.3e-14   50.7   0.0   1   1     2e-16   2.7e-14   50.4   0.0     7    78    30   103    22   109 0.89 -
TRINITY_DN34934_c0_g1_i1:57-299   -             81 6799at3041           -            116   1.8e-13   47.8   0.0   1   1   1.4e-15   1.9e-13   47.7   0.0    61   109     3    52     1    61 0.86 -
TRINITY_DN927_c0_g1_i2:0-272      -             91 6799at3041           -            116   2.5e-11   40.9   0.0   1   1   1.2e-11   1.5e-09   35.1   0.0     4    76     7    91     4    91 0.75 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6799at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/hmmer_output/initial_run_results/6799at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6799at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:13 2022
# [ok]
