#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN32899_c0_g1_i1:35-739 -            235 3914at3041           -            193   2.2e-46  154.3   0.1   1   1   1.9e-48     3e-46  154.0   0.1     5   181     6   191     2   198 0.89 -
TRINITY_DN3177_c0_g1_i1:195-476 -             94 3914at3041           -            193   1.5e-44  148.4   0.5   1   1   1.2e-46   1.8e-44  148.2   0.5     1    86     1    94     1    94 0.95 -
TRINITY_DN3177_c0_g1_i2:195-574 -             94 3914at3041           -            193   5.7e-44  146.5   0.5   1   1   4.4e-46   6.7e-44  146.3   0.5     1    86     1    94     1    94 0.95 -
TRINITY_DN3342_c0_g1_i1:156-626 -            157 3914at3041           -            193   1.6e-37  125.5   0.0   1   1   1.2e-39   1.9e-37  125.2   0.0     4   133     7   148     4   157 0.86 -
TRINITY_DN6258_c0_g1_i1:84-596  -            171 3914at3041           -            193   1.4e-36  122.3   0.1   1   1   1.1e-38   1.7e-36  122.1   0.1     5   155     8   169     3   171 0.91 -
TRINITY_DN31250_c0_g1_i1:2-295  -             98 3914at3041           -            193   2.1e-34  115.3   0.1   1   1   2.5e-36   3.8e-34  114.5   0.1   118   193     1    90     1    90 0.94 -
TRINITY_DN24786_c0_g1_i1:3-545  -            181 3914at3041           -            193   1.1e-32  109.6   0.0   1   1   8.1e-35   1.2e-32  109.5   0.0    58   171    10   129     1   168 0.91 -
TRINITY_DN27123_c0_g1_i1:2-316  -            105 3914at3041           -            193   6.7e-21   71.2   0.0   1   1   5.1e-23   7.8e-21   71.0   0.0    91   169     9    90     2    99 0.92 -
TRINITY_DN32892_c0_g1_i1:4-264  -             87 3914at3041           -            193   7.7e-20   67.8   0.0   1   1   5.3e-22   8.1e-20   67.7   0.0     5    86     2    85     1    87 0.91 -
TRINITY_DN7037_c0_g1_i1:11-325  -            105 3914at3041           -            193   1.1e-14   50.9   0.1   1   1   8.1e-17   1.2e-14   50.8   0.1    68   163     2   102     1   105 0.91 -
TRINITY_DN29683_c0_g1_i1:6-263  -             86 3914at3041           -            193   6.8e-06   22.3   0.2   1   1   7.2e-08   1.1e-05   21.6   0.2   136   171     1    36     1    71 0.80 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3914at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Sin/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg03Sin.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Sin/run_chlorophyta_odb10/hmmer_output/initial_run_results/3914at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3914at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Sin/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg03Sin.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:11:12 2022
# [ok]
