#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN3321_c0_g1_i2:505-984   -            160 8406at3041           -            148     9e-17   59.4   0.0   1   2   2.1e-09   1.3e-07   29.7   0.0    32   105     2    75     1    90 0.94 -
TRINITY_DN3321_c0_g1_i2:505-984   -            160 8406at3041           -            148     9e-17   59.4   0.0   2   2   4.8e-09     3e-07   28.5   0.0    32   103    90   159    77   160 0.88 -
TRINITY_DN81886_c0_g1_i1:67-285   -             73 8406at3041           -            148   3.3e-16   57.6   0.1   1   1   5.6e-18   3.6e-16   57.5   0.1    33   104     2    73     1    73 0.99 -
TRINITY_DN4328_c0_g1_i1:1068-1565 -            166 8406at3041           -            148   2.5e-15   54.7   0.1   1   2   3.2e-11     2e-09   35.6   0.0    31   115     3    90     1    95 0.86 -
TRINITY_DN4328_c0_g1_i1:1068-1565 -            166 8406at3041           -            148   2.5e-15   54.7   0.1   2   2   8.7e-06   0.00055   17.9   0.1    32   102    95   164    89   166 0.90 -
TRINITY_DN4328_c0_g1_i2:879-1376  -            166 8406at3041           -            148   2.5e-15   54.7   0.1   1   2   3.2e-11     2e-09   35.6   0.0    31   115     3    90     1    95 0.86 -
TRINITY_DN4328_c0_g1_i2:879-1376  -            166 8406at3041           -            148   2.5e-15   54.7   0.1   2   2   8.7e-06   0.00055   17.9   0.1    32   102    95   164    89   166 0.90 -
TRINITY_DN12485_c0_g1_i1:164-376  -             71 8406at3041           -            148   7.1e-15   53.3   0.0   1   1   1.2e-16   7.6e-15   53.2   0.0    38   106     2    70     1    71 0.98 -
TRINITY_DN798_c0_g1_i1:558-1397   -            280 8406at3041           -            148   5.4e-13   47.2   0.0   1   1   1.8e-14   1.2e-12   46.1   0.0    29   106   199   276   188   278 0.93 -
TRINITY_DN38914_c0_g1_i1:3-287    -             95 8406at3041           -            148   9.8e-12   43.1   0.0   1   1   1.9e-13   1.2e-11   42.8   0.0    30   106    15    91    11    94 0.96 -
