#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2297_c0_g1_i1:574-924  -            117 10545at3041          -            104   5.8e-26   87.5   0.2   1   1   1.8e-27   1.2e-25   86.5   0.2     4   102     2   117     1   117 0.88 -
TRINITY_DN2297_c0_g2_i1:555-905  -            117 10545at3041          -            104   1.5e-25   86.3   0.3   1   1   4.5e-27   3.1e-25   85.2   0.3     4   102     2   117     1   117 0.86 -
TRINITY_DN86_c0_g1_i11:439-780   -            114 10545at3041          -            104   2.4e-25   85.6   0.2   1   1   8.4e-27   5.8e-25   84.3   0.2     6   102     1   114     1   114 0.88 -
TRINITY_DN86_c0_g1_i1:439-780    -            114 10545at3041          -            104   2.4e-25   85.6   0.2   1   1   8.4e-27   5.8e-25   84.3   0.2     6   102     1   114     1   114 0.88 -
TRINITY_DN86_c0_g1_i2:439-780    -            114 10545at3041          -            104   2.4e-25   85.6   0.2   1   1   8.4e-27   5.8e-25   84.3   0.2     6   102     1   114     1   114 0.88 -
TRINITY_DN86_c0_g1_i3:439-780    -            114 10545at3041          -            104   2.4e-25   85.6   0.2   1   1   8.4e-27   5.8e-25   84.3   0.2     6   102     1   114     1   114 0.88 -
TRINITY_DN601_c0_g1_i1:202-543   -            114 10545at3041          -            104   4.6e-25   84.6   0.3   1   1   2.4e-26   1.7e-24   82.9   0.3     6   102     1   114     1   114 0.85 -
TRINITY_DN716_c0_g1_i1:112-480   -            123 10545at3041          -            104   1.8e-24   82.8   0.2   1   1   5.2e-26   3.6e-24   81.8   0.2     5   103     3   119     1   120 0.88 -
TRINITY_DN716_c0_g1_i2:112-480   -            123 10545at3041          -            104   1.8e-24   82.8   0.2   1   1   5.2e-26   3.6e-24   81.8   0.2     5   103     3   119     1   120 0.88 -
TRINITY_DN601_c0_g1_i2:224-565   -            114 10545at3041          -            104   1.3e-23   80.0   0.1   1   1   6.5e-25   4.5e-23   78.3   0.1     6   102     1   114     1   114 0.84 -
TRINITY_DN82131_c0_g1_i1:470-811 -            114 10545at3041          -            104   2.6e-23   79.0   0.3   1   1     9e-25   6.2e-23   77.8   0.3     6   102     1   114     1   114 0.87 -
TRINITY_DN10205_c0_g1_i4:476-817 -            114 10545at3041          -            104   1.7e-22   76.4   0.7   1   1   5.9e-24   4.1e-22   75.2   0.7     6   102     1   114     1   114 0.87 -
TRINITY_DN10205_c0_g1_i2:470-811 -            114 10545at3041          -            104   2.5e-22   75.9   0.8   1   1   8.9e-24   6.1e-22   74.6   0.8     6   102     1   114     1   114 0.86 -
TRINITY_DN10205_c0_g1_i5:476-817 -            114 10545at3041          -            104   2.7e-22   75.7   0.5   1   1   9.2e-24   6.3e-22   74.6   0.5     6   102     1   114     1   114 0.88 -
TRINITY_DN26339_c0_g3_i1:384-725 -            114 10545at3041          -            104   3.7e-22   75.3   0.3   1   1   1.2e-23   8.2e-22   74.2   0.3     6   102     1   114     1   114 0.87 -
TRINITY_DN10205_c0_g1_i1:470-811 -            114 10545at3041          -            104   4.4e-22   75.1   0.6   1   1   1.5e-23     1e-21   73.9   0.6     6   102     1   114     1   114 0.87 -
TRINITY_DN292_c0_g1_i2:127-468   -            114 10545at3041          -            104   5.8e-21   71.5   0.1   1   1   2.5e-22   1.7e-20   70.0   0.1     6   102     1   114     1   114 0.85 -
TRINITY_DN292_c0_g1_i3:127-468   -            114 10545at3041          -            104   5.8e-21   71.5   0.1   1   1   2.5e-22   1.7e-20   70.0   0.1     6   102     1   114     1   114 0.85 -
TRINITY_DN56954_c0_g1_i1:182-526 -            115 10545at3041          -            104   6.9e-21   71.2   0.6   1   1   2.8e-22   1.9e-20   69.8   0.6     7   102     1   115     1   115 0.85 -
TRINITY_DN292_c0_g1_i7:126-467   -            114 10545at3041          -            104   9.9e-21   70.7   0.1   1   1   4.2e-22   2.9e-20   69.2   0.1     6   102     1   114     1   114 0.85 -
TRINITY_DN292_c0_g1_i4:126-467   -            114 10545at3041          -            104   1.1e-20   70.6   0.1   1   1     4e-22   2.7e-20   69.3   0.1     6   102     1   114     1   114 0.85 -
TRINITY_DN94158_c0_g1_i1:316-678 -            121 10545at3041          -            104   6.3e-18   61.7   0.4   1   1   3.3e-19   2.3e-17   59.9   0.4     3   103     1   119     1   120 0.83 -
TRINITY_DN94158_c0_g1_i2:316-678 -            121 10545at3041          -            104   6.3e-18   61.7   0.4   1   1   3.3e-19   2.3e-17   59.9   0.4     3   103     1   119     1   120 0.83 -
TRINITY_DN106054_c0_g1_i1:2-277  -             92 10545at3041          -            104   2.7e-14   50.1   0.5   1   1   1.2e-15   8.5e-14   48.4   0.5     8    82     1    92     1    92 0.85 -
TRINITY_DN105210_c0_g1_i1:62-301 -             80 10545at3041          -            104   4.8e-14   49.2   0.2   1   1   1.8e-15   1.2e-13   48.0   0.2    36   102     1    80     1    80 0.88 -
TRINITY_DN102048_c0_g1_i1:3-245  -             81 10545at3041          -            104   3.5e-13   46.5   0.1   1   1   1.4e-14   9.3e-13   45.1   0.1     6    66     1    75     1    80 0.84 -
TRINITY_DN26339_c0_g2_i1:0-266   -             89 10545at3041          -            104   1.5e-12   44.5   0.4   1   1   6.7e-14   4.6e-12   42.9   0.4     6    77     1    89     1    89 0.78 -
TRINITY_DN49615_c0_g1_i1:41-229  -             63 10545at3041          -            104   1.8e-11   41.0   0.0   1   1     3e-13   2.1e-11   40.8   0.0    48   102     6    63     2    63 0.88 -
TRINITY_DN716_c0_g2_i1:2-199     -             66 10545at3041          -            104   3.3e-10   36.9   0.1   1   1   5.4e-12   3.7e-10   36.7   0.1     4    51     2    54     1    63 0.87 -
TRINITY_DN100047_c0_g1_i1:75-422 -            116 10545at3041          -            104   1.4e-05   22.1   0.1   1   1   3.8e-07   2.6e-05   21.2   0.1     6    90     1    90     1   105 0.64 -
TRINITY_DN43253_c0_g1_i1:229-603 -            125 10545at3041          -            104   8.5e-05   19.5   0.1   1   1   8.2e-06   0.00056   16.9   0.1     6   104     1   105     1   105 0.69 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/10545at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Mul/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg10Mul.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Mul/run_chlorophyta_odb10/hmmer_output/rerun_results/10545at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/10545at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Mul/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg10Mul.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:14:05 2022
# [ok]
