#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN6175_c0_g1_i1:125-731  -            200 926at3041            -            478   7.3e-15   51.5   3.0   1   2   2.9e-11   6.2e-09   31.9   0.2    68   128    66   124    57   127 0.92 -
TRINITY_DN6175_c0_g1_i1:125-731  -            200 926at3041            -            478   7.3e-15   51.5   3.0   2   2   1.1e-07   2.2e-05   20.2   0.3   123   162   140   179   125   196 0.55 -
TRINITY_DN77770_c0_g1_i1:2-148   -             49 926at3041            -            478   1.4e-07   27.5   0.7   1   1   6.8e-10   1.4e-07   27.4   0.7   380   425     2    46     1    49 0.89 -
TRINITY_DN84095_c0_g1_i1:177-311 -             45 926at3041            -            478   1.3e-05   21.0   3.9   1   1   5.9e-08   1.3e-05   21.0   3.9   382   425     1    43     1    45 0.83 -
TRINITY_DN25948_c0_g1_i1:2-160   -             53 926at3041            -            478   2.2e-05   20.3   4.7   1   1   1.1e-07   2.3e-05   20.2   4.7   381   426     7    49     1    51 0.80 -
TRINITY_DN3868_c0_g1_i1:16-213   -             66 926at3041            -            478     9e-05   18.2   1.8   1   1     1e-06   0.00022   16.9   1.8   400   425    36    61     1    64 0.87 -
TRINITY_DN3868_c0_g1_i2:16-213   -             66 926at3041            -            478     9e-05   18.2   1.8   1   1     1e-06   0.00022   16.9   1.8   400   425    36    61     1    64 0.87 -
TRINITY_DN109582_c0_g1_i1:0-134  -             45 926at3041            -            478   0.00086   15.0   1.7   1   1   4.1e-06   0.00086   15.0   1.7   395   424    10    42     1    45 0.78 -
TRINITY_DN58064_c0_g1_i1:41-154  -             38 926at3041            -            478    0.0011   14.7   0.2   1   1     5e-06    0.0011   14.7   0.2   394   424     6    36     2    38 0.92 -
TRINITY_DN117298_c0_g1_i1:11-139 -             43 926at3041            -            478    0.0017   14.0   0.3   1   1     9e-06    0.0019   13.8   0.3   380   421     3    43     2    43 0.92 -
TRINITY_DN49018_c0_g1_i1:45-131  -             29 926at3041            -            478    0.0028   13.3   0.1   1   1   1.4e-05     0.003   13.2   0.1   401   426     1    26     1    28 0.96 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/926at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Mul/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg10Mul.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Mul/run_chlorophyta_odb10/hmmer_output/rerun_results/926at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/926at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Mul/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg10Mul.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:14:09 2022
# [ok]
