#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN107_c0_g3_i2:82-1353   -            424 3096at3041           -            268     1e-49  165.6   0.1   1   2   1.5e-22   4.4e-21   71.7   0.0    14   143    61   219    52   226 0.81 -
TRINITY_DN107_c0_g3_i2:82-1353   -            424 3096at3041           -            268     1e-49  165.6   0.1   2   2   1.6e-28   4.8e-27   91.3   0.0   137   259   271   401   260   410 0.86 -
TRINITY_DN107_c0_g3_i3:82-1161   -            360 3096at3041           -            268   1.5e-48  161.8   0.3   1   2   2.7e-21   7.9e-20   67.6   0.0    18   143     1   155     1   162 0.82 -
TRINITY_DN107_c0_g3_i3:82-1161   -            360 3096at3041           -            268   1.5e-48  161.8   0.3   2   2   1.1e-28   3.4e-27   91.8   0.0   137   259   207   337   195   346 0.86 -
TRINITY_DN1312_c0_g1_i1:0-1460   -            487 3096at3041           -            268   5.1e-47  156.8   1.4   1   2   9.6e-21   2.8e-19   65.8   0.2    15   140    14   170     4   174 0.78 -
TRINITY_DN1312_c0_g1_i1:0-1460   -            487 3096at3041           -            268   5.1e-47  156.8   1.4   2   2   3.3e-27   9.7e-26   87.0   0.1   155   262   284   397   261   403 0.85 -
TRINITY_DN1312_c0_g1_i3:0-1460   -            487 3096at3041           -            268   5.1e-47  156.8   1.4   1   2   9.6e-21   2.8e-19   65.8   0.2    15   140    14   170     4   174 0.78 -
TRINITY_DN1312_c0_g1_i3:0-1460   -            487 3096at3041           -            268   5.1e-47  156.8   1.4   2   2   3.3e-27   9.7e-26   87.0   0.1   155   262   284   397   261   403 0.85 -
TRINITY_DN107_c0_g4_i2:1201-2418 -            406 3096at3041           -            268   6.8e-47  156.3   0.5   1   2   6.4e-25   1.9e-23   79.5   0.4     5   142    10   182     6   200 0.74 -
TRINITY_DN107_c0_g4_i2:1201-2418 -            406 3096at3041           -            268   6.8e-47  156.3   0.5   2   2   1.8e-22   5.5e-21   71.4   0.0   158   248   262   356   257   371 0.92 -
TRINITY_DN6553_c0_g1_i1:95-1147  -            351 3096at3041           -            268   2.6e-44  147.9   2.3   1   3   4.2e-06   0.00012   17.8   0.1    34    59     5    30     1    41 0.85 -
TRINITY_DN6553_c0_g1_i1:95-1147  -            351 3096at3041           -            268   2.6e-44  147.9   2.3   2   3   3.4e-18     1e-16   57.4   0.1    42   142    42   159    34   169 0.79 -
TRINITY_DN6553_c0_g1_i1:95-1147  -            351 3096at3041           -            268   2.6e-44  147.9   2.3   3   3   2.3e-22   6.8e-21   71.1   0.0   142   266   211   343   190   345 0.84 -
TRINITY_DN906_c0_g1_i1:391-1662  -            424 3096at3041           -            268   1.4e-41  138.9   0.1   1   2   2.4e-20   7.1e-19   64.5   0.3    17   150     1   167     1   183 0.70 -
TRINITY_DN906_c0_g1_i1:391-1662  -            424 3096at3041           -            268   1.4e-41  138.9   0.1   2   2   1.2e-22   3.6e-21   72.0   0.0   142   257   213   337   168   347 0.83 -
TRINITY_DN107_c0_g3_i1:1-1131    -            377 3096at3041           -            268   1.6e-41  138.8   0.3   1   2   3.4e-22     1e-20   70.5   0.0    14   142    19   176    10   197 0.79 -
TRINITY_DN107_c0_g3_i1:1-1131    -            377 3096at3041           -            268   1.6e-41  138.8   0.3   2   2   9.7e-21   2.9e-19   65.8   0.1   178   249   272   347   214   369 0.78 -
TRINITY_DN87_c0_g1_i4:2888-3997  -            370 3096at3041           -            268   8.4e-40  133.1   2.0   1   2   4.6e-21   1.4e-19   66.8   0.9    11   150    11   181     4   192 0.74 -
TRINITY_DN87_c0_g1_i4:2888-3997  -            370 3096at3041           -            268   8.4e-40  133.1   2.0   2   2   6.2e-20   1.8e-18   63.1   0.0   134   259   215   348   193   357 0.83 -
TRINITY_DN107_c0_g1_i3:557-1675  -            373 3096at3041           -            268     9e-40  133.0   0.1   1   2   4.3e-22   1.3e-20   70.2   0.0     6   139     5   166     2   170 0.80 -
