3943	574-432	0	2519	-1	8274at3041|TRINITY_DN39550_c0_g1_i1|-|91|4.238e-21|1|143|574|574[574]:143[143]:432[432]
3949	1175-539	0	4528	-1	8296at3041|TRINITY_DN1792_c0_g1_i1|-|95|2.649e-22|2|637|1175|1175[1175]:1134[1134]:42[42]|978[978]:637[637]:342[342]
4306	31+210	0	2432	1	1364at3041|TRINITY_DN12284_c0_g1_i1|+|68|3.555e-14|1|31|240|31[31]:240[240]:210[210]
4429	801+363	0	745	1	4140at3041|TRINITY_DN1996_c0_g1_i1|+|42|2.386e-06|1|801|1163|801[801]:1163[1163]:363[363]
4429	76+405	0	1333	1	2959at3041|TRINITY_DN1996_c0_g1_i1|+|77|6.943e-17|1|76|480|76[76]:480[480]:405[405]
4785	348-348	0	8442	-1	5409at3041|TRINITY_DN9643_c0_g1_i1|-|217|4.981e-59|1|1|348|348[348]:1[1]:348[348]
29623	221-222	0	3696	-1	8420at3041|TRINITY_DN1809_c0_g1_i2|-|136|1.204e-34|1|0|221|221[221]:0[0]:222[222]
30051	143+510	0	10289	1	4520at3041|TRINITY_DN18729_c0_g1_i1|+|95|2.649e-22|1|143|652|143[143]:652[652]:510[510]
1741	1529-1506	0	6059	-1	969at3041|TRINITY_DN106_c1_g1_i3|-|231|3.04e-63|1|24|1529|1529[1529]:24[24]:1506[1506]
1742	2446-780	0	1331	-1	1511at3041|TRINITY_DN108_c0_g1_i19|-|84|5.424e-19|1|1667|2446|2446[2446]:1667[1667]:780[780]
2168	4+246	0	6539	1	7577at3041|TRINITY_DN11858_c1_g1_i1|+|44|5.964e-07|1|4|249|4[4]:249[249]:246[246]
16114	583-582	0	5723	-1	5292at3041|TRINITY_DN14538_c1_g1_i1|-|362|1.117e-102|1|2|583|583[583]:2[2]:582[582]
16119	941-597	0	797	-1	2110at3041|TRINITY_DN36580_c0_g1_i1|-|363|5.584e-103|1|345|941|941[941]:345[345]:597[597]
16520	1217-984	0	2427	-1	1574at3041|TRINITY_DN1028_c0_g1_i3|-|209|1.275e-56|1|234|1217|1217[1217]:234[234]:984[984]
32561	345-228	0	2270	-1	10111at3041|TRINITY_DN3826_c0_g1_i3|-|55|2.912e-10|1|118|345|345[345]:118[118]:228[228]
32721	754-750	0	4523	-1	125at3041|TRINITY_DN11411_c0_g1_i1|-|310|5.03e-87|1|5|754|754[754]:5[5]:750[750]
33046	1189-921	0	10420	-1	1532at3041|TRINITY_DN9563_c0_g1_i1|-|142|1.882e-36|1|269|1189|1189[1189]:269[269]:921[921]
16942	474-390	0	641	-1	3974at3041|TRINITY_DN5707_c1_g2_i1|-|75|2.777e-16|1|85|474|474[474]:85[85]:390[390]
16945	648-513	0	7396	-1	3587at3041|TRINITY_DN5161_c0_g1_i3|-|73|1.111e-15|1|136|648|648[648]:136[136]:513[513]
17934	219+717	0	9367	1	4971at3041|TRINITY_DN16654_c0_g1_i2|+|173|8.763e-46|1|219|935|219[219]:935[935]:717[717]
33420	512-501	0	1363	-1	3216at3041|TRINITY_DN16741_c0_g1_i1|-|81|4.339e-18|1|12|512|512[512]:12[12]:501[501]
33618	340-339	0	7293	-1	4101at3041|TRINITY_DN20042_c0_g1_i1|-|92|2.119e-21|1|2|340|340[340]:2[2]:339[339]
33734	89+258	0	7447	1	8248at3041|TRINITY_DN4397_c0_g1_i2|+|37|7.634e-05|1|89|346|89[89]:346[346]:258[258]
37346	362+399	0	5710	1	8595at3041|TRINITY_DN4058_c0_g2_i1|+|53|1.165e-09|1|362|760|362[362]:760[760]:399[399]
37756	622+582	0	3919	1	3646at3041|TRINITY_DN1074_c0_g2_i3|+|35|0.0003054|1|622|1203|622[622]:1203[1203]:582[582]
28414	831-255	0	7183	-1	8406at3041|TRINITY_DN221_c0_g1_i2|-|59|1.82e-11|1|577|831|831[831]:577[577]:255[255]
28415	140+669	0	8181	1	5179at3041|TRINITY_DN218_c0_g1_i5|+|72|2.222e-15|1|140|808|140[140]:808[808]:669[669]
11054	1029-987	0	589	-1	1739at3041|TRINITY_DN42_c1_g1_i1|-|239|1.188e-65|1|43|1029|1029[1029]:43[43]:987[987]
11406	268-162	0	375	-1	6448at3041|TRINITY_DN34120_c0_g1_i1|-|67|7.11e-14|1|107|268|268[268]:107[107]:162[162]
11730	639-486	0	9715	-1	4971at3041|TRINITY_DN203_c0_g1_i5|-|85|2.712e-19|1|154|639|639[639]:154[154]:486[486]
11736	3871-504	0	4854	-1	6476at3041|TRINITY_DN225_c1_g1_i31|-|46|1.491e-07|1|3368|3871|3871[3871]:3368[3368]:504[504]
17797	5+378	0	982	1	3261at3041|TRINITY_DN299_c0_g1_i1|+|229|1.216e-62|1|5|382|5[5]:382[382]:378[378]
17798	428-429	0	8103	-1	2988at3041|TRINITY_DN203_c1_g1_i1|-|57|7.28e-11|1|0|428|428[428]:0[0]:429[429]
18097	127+513	0	9019	1	4971at3041|TRINITY_DN2347_c0_g3_i1|+|87|6.78e-20|1|127|639|127[127]:639[639]:513[513]
18280	262-183	0	4302	-1	10699at3041|TRINITY_DN3947_c0_g1_i1|-|52|2.33e-09|1|80|262|262[262]:80[80]:183[183]
18420	83+1353	0	3807	1	1271at3041|TRINITY_DN136_c0_g1_i3|+|61|4.55e-12|1|83|1435|83[83]:1435[1435]:1353[1353]
18421	1054-468	0	182	-1	4310at3041|TRINITY_DN134_c0_g2_i3|-|92|2.119e-21|1|587|1054|1054[1054]:587[587]:468[468]
33436	39+228	0	7907	1	7053at3041|TRINITY_DN757_c0_g1_i1|+|48|3.727e-08|1|39|266|39[39]:266[266]:228[228]
39963	341-330	0	1992	-1	5053at3041|TRINITY_DN2756_c0_g1_i2|-|55|2.912e-10|1|12|341|341[341]:12[12]:330[330]
39965	421-300	0	854	-1	4242at3041|TRINITY_DN2714_c0_g2_i5|-|68|3.555e-14|1|122|421|421[421]:122[122]:300[300]
42051	1+720	0	1907	1	7965at3041|TRINITY_DN2685_c0_g1_i1|+|117|6.315e-29|1|1|720|1[1]:720[720]:720[720]
42258	680-675	0	7831	-1	2182at3041|TRINITY_DN11751_c0_g1_i2|-|170|7.011e-45|1|6|680|680[680]:6[6]:675[675]
3584	1597-1335	0	6033	-1	505at3041|TRINITY_DN3715_c0_g1_i1|-|117|6.315e-29|1|263|1597|1597[1597]:263[263]:1335[1335]
17777	844-843	0	9	-1	3202at3041|TRINITY_DN2622_c0_g2_i2|-|354|2.859e-100|1|2|844|844[844]:2[2]:843[843]
17778	637-580	0	811	-1	239at3041|TRINITY_DN2638_c0_g1_i1|-|190|6.686e-51|2|58|637|637[637]:518[518]:120[120]|372[372]:58[58]:315[315]
6195	663-369	0	3525	-1	4872at3041|TRINITY_DN26556_c0_g1_i1|-|59|1.82e-11|1|295|663|663[663]:295[295]:369[369]
6410	569-408	0	5991	-1	8296at3041|TRINITY_DN454_c0_g1_i2|-|84|5.424e-19|1|162|569|569[569]:162[162]:408[408]
7716	547-546	0	4861	-1	4322at3041|TRINITY_DN6559_c1_g1_i1|-|54|5.824e-10|1|2|547|547[547]:2[2]:546[546]
7847	6+387	0	8276	1	7248at3041|TRINITY_DN1227_c0_g1_i1|+|152|1.838e-39|1|6|392|6[6]:392[392]:387[387]
35575	533-288	0	6211	-1	2137at3041|TRINITY_DN3191_c0_g2_i1|-|89|1.695e-20|1|246|533|533[533]:246[246]:288[288]
35676	115+288	0	10325	1	263at3041|TRINITY_DN17142_c0_g1_i1|+|155|2.297e-40|1|115|402|115[115]:402[402]:288[288]
35795	1630-1503	0	6059	-1	969at3041|TRINITY_DN1481_c0_g1_i1|-|222|1.557e-60|1|128|1630|1630[1630]:128[128]:1503[1503]
35894	256-180	0	8524	-1	11622at3041|TRINITY_DN27578_c0_g1_i1|-|49|1.864e-08|1|77|256|256[256]:77[77]:180[180]
12478	51+348	0	4133	1	7128at3041|TRINITY_DN409_c0_g1_i4|+|76|1.389e-16|1|51|398|51[51]:398[398]:348[348]
46614	298-297	0	9323	-1	5393at3041|TRINITY_DN26199_c0_g1_i1|-|100|8.277e-24|1|2|298|298[298]:2[2]:297[297]
