#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN43014_c0_g1_i1:41-490 -            150 11073at3041          -            345   4.9e-54  181.7   3.3   1   1   2.1e-56   1.1e-53  180.6   3.3   208   340     2   148     1   150 0.82 -
TRINITY_DN746_c0_g1_i3:164-883  -            240 11073at3041          -            345   1.7e-21   74.7   0.5   1   2   3.4e-24   1.7e-21   74.7   0.5   141   300     4   161     1   176 0.80 -
TRINITY_DN746_c0_g1_i3:164-883  -            240 11073at3041          -            345   1.7e-21   74.7   0.5   2   2      0.64   3.3e+02   -1.9   2.0    85   105   214   234   198   240 0.43 -
TRINITY_DN746_c0_g1_i6:95-814   -            240 11073at3041          -            345   1.7e-21   74.7   0.5   1   2   3.4e-24   1.7e-21   74.7   0.5   141   300     4   161     1   176 0.80 -
TRINITY_DN746_c0_g1_i6:95-814   -            240 11073at3041          -            345   1.7e-21   74.7   0.5   2   2      0.64   3.3e+02   -1.9   2.0    85   105   214   234   198   240 0.43 -
TRINITY_DN718_c0_g1_i1:124-438  -            105 11073at3041          -            345       0.3    8.1   8.6   1   1   0.00068      0.35    7.9   8.6   149   193    47    89    33   103 0.53 -
TRINITY_DN718_c0_g1_i3:169-699  -            177 11073at3041          -            345      0.32    8.0   7.4   1   1   0.00098       0.5    7.4   7.4   149   193   119   161   106   174 0.52 -
TRINITY_DN718_c0_g1_i4:249-779  -            177 11073at3041          -            345      0.32    8.0   7.4   1   1   0.00098       0.5    7.4   7.4   149   193   119   161   106   174 0.52 -
TRINITY_DN718_c0_g1_i2:87-554   -            156 11073at3041          -            345      0.67    7.0   8.6   1   1    0.0017      0.87    6.6   8.6   149   193    98   140    84   154 0.53 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/11073at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg11Mul.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Mul/run_chlorophyta_odb10/hmmer_output/initial_run_results/11073at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/11073at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg11Mul.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:14 2022
# [ok]
