#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2868_c0_g1_i2:65-619 -            185 7101at3041           -            150   5.8e-83  273.8   2.0   1   1   1.7e-85   6.9e-83  273.6   2.0     1   150     3   163     3   163 0.96 -
TRINITY_DN2868_c0_g1_i1:65-619 -            185 7101at3041           -            150   7.1e-83  273.5   1.8   1   1   2.1e-85   8.4e-83  273.3   1.8     1   150     3   163     3   163 0.96 -
TRINITY_DN30755_c0_g1_i1:2-426 -             56 7101at3041           -            150   6.3e-28   95.2   1.4   1   1   1.7e-30   6.8e-28   95.1   1.4     4    58     1    56     1    56 0.98 -
TRINITY_DN983_c0_g1_i1:71-751  -            227 7101at3041           -            150   2.4e-05   21.9   0.2   1   1   5.2e-07   0.00021   18.9   0.2     3   107    79   198    77   210 0.60 -
TRINITY_DN4346_c0_g1_i1:3-308  -            102 7101at3041           -            150   4.6e-05   21.0   0.0   1   1   1.4e-07   5.7e-05   20.7   0.0    27   103    17    95    12   100 0.78 -
TRINITY_DN32497_c0_g1_i1:2-340 -            113 7101at3041           -            150    0.0002   18.9   1.1   1   1   4.9e-06    0.0019   15.7   1.1     1    82    10   107    10   110 0.64 -
TRINITY_DN36576_c0_g1_i1:4-312 -            103 7101at3041           -            150   0.00052   17.6   0.1   1   1   1.6e-06   0.00064   17.3   0.1    28   109     1    86     1    93 0.79 -
TRINITY_DN35247_c0_g1_i1:1-615 -            205 7101at3041           -            150    0.0039   14.7   0.1   1   1   9.1e-05     0.036   11.6   0.1     4   106    26   142    23   148 0.61 -
TRINITY_DN42316_c0_g1_i1:2-211 -             70 7101at3041           -            150     0.012   13.2   0.1   1   1   4.6e-05     0.018   12.6   0.1     4    28     1    24     1    64 0.80 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/7101at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg11Mul.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Mul/run_chlorophyta_odb10/hmmer_output/initial_run_results/7101at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/7101at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg11Mul/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg11Mul.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:27 2022
# [ok]
