#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN110_c0_g3_i1:349-921 -            191 8859at3041           -            232   1.4e-33  113.4   2.0   1   2   6.1e-22     3e-19   66.5   0.2     1    78     1    91     1    99 0.89 -
TRINITY_DN110_c0_g3_i1:349-921 -            191 8859at3041           -            232   1.4e-33  113.4   2.0   2   2   3.5e-17   1.7e-14   50.9   0.1   134   217    85   172    84   185 0.84 -
TRINITY_DN110_c0_g3_i2:349-921 -            191 8859at3041           -            232   1.4e-33  113.4   2.0   1   2   6.1e-22     3e-19   66.5   0.2     1    78     1    91     1    99 0.89 -
TRINITY_DN110_c0_g3_i2:349-921 -            191 8859at3041           -            232   1.4e-33  113.4   2.0   2   2   3.5e-17   1.7e-14   50.9   0.1   134   217    85   172    84   185 0.84 -
TRINITY_DN110_c0_g1_i2:83-679  -            199 8859at3041           -            232   9.2e-30  100.9   4.2   1   2   2.3e-20   1.2e-17   61.3   0.3     1    77     1    90     1    98 0.88 -
TRINITY_DN110_c0_g1_i2:83-679  -            199 8859at3041           -            232   9.2e-30  100.9   4.2   2   2   9.9e-15     5e-12   42.9   0.6   136   225    87   178    85   194 0.86 -
TRINITY_DN110_c0_g1_i9:83-679  -            199 8859at3041           -            232   9.2e-30  100.9   4.2   1   2   2.3e-20   1.2e-17   61.3   0.3     1    77     1    90     1    98 0.88 -
TRINITY_DN110_c0_g1_i9:83-679  -            199 8859at3041           -            232   9.2e-30  100.9   4.2   2   2   9.9e-15     5e-12   42.9   0.6   136   225    87   178    85   194 0.86 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/8859at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Sin/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Sin.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Sin/run_chlorophyta_odb10/hmmer_output/initial_run_results/8859at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/8859at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Sin/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg12Sin.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:06 2022
# [ok]
