34877	1461-399	0	7921	-1	8595at3041|TRINITY_DN10674_c0_g1_i2|-|53|9.221e-10|1|1063|1461|1461[1461]:1063[1063]:399[399]
35122	167-168	0	515	-1	2390at3041|TRINITY_DN6541_c0_g4_i1|-|63|9.005e-13|1|0|167|167[167]:0[0]:168[168]
35128	928+1173	0	4350	1	1278at3041|TRINITY_DN6526_c0_g1_i1|+|263|5.604e-73|1|928|2100|928[928]:2100[2100]:1173[1173]
36118	1706+321	0	6110	1	1350at3041|TRINITY_DN865_c0_g1_i6|+|45|2.361e-07|1|1706|2026|1706[1706]:2026[2026]:321[321]
36119	589+1092	0	7814	1	2139at3041|TRINITY_DN833_c0_g1_i3|+|244|2.938e-67|1|589|1680|589[589]:1680[1680]:1092[1092]
36866	1096-894	0	5610	-1	3885at3041|TRINITY_DN1602_c0_g1_i5|-|106|1.024e-25|1|203|1096|1096[1096]:203[203]:894[894]
47418	509-507	0	4594	-1	8004at3041|TRINITY_DN28667_c0_g1_i1|-|258|1.793e-71|1|3|509|509[509]:3[3]:507[507]
75538	2151-1242	0	1405	-1	5415at3041|TRINITY_DN1658_c0_g1_i6|-|63|9.005e-13|1|910|2151|2151[2151]:910[910]:1242[1242]
75538	3926-618	0	6202	-1	4904at3041|TRINITY_DN1658_c0_g1_i6|-|76|1.099e-16|1|3309|3926|3926[3926]:3309[3309]:618[618]
19794	778-777	0	3822	-1	3208at3041|TRINITY_DN9828_c0_g1_i2|-|146|9.311e-38|1|2|778|778[778]:2[2]:777[777]
19796	629-615	0	4320	-1	3646at3041|TRINITY_DN9863_c0_g3_i1|-|111|3.199e-27|1|15|629|629[629]:15[15]:615[615]
19797	298+303	0	3926	1	3537at3041|TRINITY_DN9827_c0_g1_i1|+|64|4.503e-13|1|298|600|298[298]:600[600]:303[303]
20113	1744-1098	0	3654	-1	1211at3041|TRINITY_DN424_c0_g1_i6|-|289|8.35e-81|1|647|1744|1744[1744]:647[647]:1098[1098]
54115	466-402	0	6807	-1	7205at3041|TRINITY_DN40412_c0_g1_i1|-|48|2.951e-08|1|65|466|466[466]:65[65]:402[402]
85880	2321-1074	0	7365	-1	505at3041|TRINITY_DN4327_c0_g1_i3|-|76|1.099e-16|1|1248|2321|2321[2321]:1248[1248]:1074[1074]
86294	7+399	0	3091	1	4242at3041|TRINITY_DN32887_c0_g1_i1|+|40|7.554e-06|1|7|405|7[7]:405[405]:399[399]
107931	158+180	0	4548	1	8810at3041|TRINITY_DN3521_c0_g1_i1|+|33|0.0009669|1|158|337|158[158]:337[337]:180[180]
107934	419-210	0	1409	-1	12232at3041|TRINITY_DN1984_c0_g1_i3|-|40|7.554e-06|1|210|419|419[419]:210[210]:210[210]
107935	1127-1080	0	4477	-1	769at3041|TRINITY_DN1951_c0_g1_i8|-|77|5.496e-17|1|48|1127|1127[1127]:48[48]:1080[1080]
107938	378-327	0	7612	-1	10198at3041|TRINITY_DN1992_c0_g1_i2|-|74|4.397e-16|1|52|378|378[378]:52[52]:327[327]
43360	499-486	0	76	-1	2988at3041|TRINITY_DN6394_c0_g1_i1|-|72|1.759e-15|1|14|499|499[499]:14[14]:486[486]
