19953	179+877	0	3124	1	2988at3041|TRINITY_DN1330_c0_g1_i1|+|156|1.578e-40|2|179|1055|179[179]:478[478]:300[300]|597[597]:1055[1055]:459[459]
20263	3+426	0	520	1	6628at3041|TRINITY_DN15071_c0_g1_i1|+|275|2.375e-76|1|3|428|3[3]:428[428]:426[426]
20372	609-609	0	7650	-1	4997at3041_8|TRINITY_DN1085_c0_g1_i1|-|344|4.023e-97|1|1|609|609[609]:1[1]:609[609]
26053	221+117	0	7820	1	416at3041|TRINITY_DN25916_c0_g1_i1|+|76|1.908e-16|1|221|337|221[221]:337[337]:117[117]
12401	1868-1427	0	7242	-1	1170at3041_9|TRINITY_DN42_c0_g1_i3|-|301|3.539e-84|2|442|1868|1868[1868]:1476[1476]:393[393]|1317[1314]:442[442]:876[873]
12976	146+363	0	12426	1	5588at3041_7|TRINITY_DN21635_c0_g1_i1|+|105|3.554e-25|1|146|508|146[146]:508[508]:363[363]
13358	30+1040	0	9384	1	3624at3041|TRINITY_DN5365_c0_g1_i2|+|514|2.688e-148|2|30|1069|30[30]:212[212]:183[183]|458[476]:1069[1069]:612[594]
13484	1546-1230	0	2426	-1	1761at3041_8|TRINITY_DN7966_c0_g1_i1|-|758|9.509e-222|1|317|1546|1546[1546]:317[317]:1230[1230]
7545	12+336	0	1422	1	7853at3041_6|TRINITY_DN2958_c0_g1_i2|+|93|1.456e-21|1|12|347|12[12]:347[347]:336[336]
32700	839-840	0	5672	-1	2694at3041_0|TRINITY_DN2022_c0_g1_i1|-|160|9.865e-42|1|0|839|839[839]:0[0]:840[840]
34234	183-177	0	10515	-1	7205at3041_1|TRINITY_DN10789_c0_g1_i1|-|70|1.221e-14|1|7|183|183[183]:7[7]:177[177]
34463	139+780	0	16396	1	3062at3041_4|TRINITY_DN1669_c0_g1_i1|+|504|2.753e-145|1|139|918|139[139]:918[918]:780[780]
34654	1+423	0	6580	1	4290at3041_0|TRINITY_DN21385_c0_g1_i1|+|281|3.711e-78|1|1|423|1[1]:423[423]:423[423]
35160	626-174	0	14614	-1	5677at3041_4|TRINITY_DN133_c0_g1_i2|-|46|2.049e-07|1|453|626|626[626]:453[453]:174[174]
35165	3279-3033	0	13420	-1	295at3041_8|TRINITY_DN153_c0_g1_i6|-|1255|0|3|247|3279|3279[3279]:3040[3040]:240[240]|2914[2902]:1943[1943]:972[960]|1287[1281]:247[247]:1041[1035]
37567	2278-840	0	4434	-1	2380at3041_3|TRINITY_DN176_c0_g1_i1|-|78|4.77e-17|1|1439|2278|2278[2278]:1439[1439]:840[840]
