#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN63_c1_g1_i3:108-1631  -            508 4546at3041           -            570   1.9e-10   36.3   0.0   1   2   3.7e-07   3.7e-05   18.8   0.0   114   185    42   113    35   124 0.75 -
TRINITY_DN63_c1_g1_i3:108-1631  -            508 4546at3041           -            570   1.9e-10   36.3   0.0   2   2   4.4e-06   0.00044   15.2   0.0   114   137   315   338   304   343 0.89 -
TRINITY_DN63_c1_g1_i4:453-2291  -            613 4546at3041           -            570   2.7e-10   35.7   0.0   1   2     5e-07     5e-05   18.3   0.0   114   185    42   113    35   123 0.74 -
TRINITY_DN63_c1_g1_i4:453-2291  -            613 4546at3041           -            570   2.7e-10   35.7   0.0   2   2   5.4e-06   0.00055   14.9   0.0   114   137   315   338   304   343 0.89 -
TRINITY_DN31630_c0_g1_i1:6-338  -            111 4546at3041           -            570   1.3e-07   26.9   0.0   1   1     2e-09   2.1e-07   26.2   0.0   116   192    24   100    20   110 0.74 -
TRINITY_DN28976_c0_g1_i1:1-483  -            161 4546at3041           -            570     2e-06   23.0   0.0   1   1   3.3e-08   3.3e-06   22.2   0.0   116   144     6    34     2    36 0.91 -
TRINITY_DN1480_c1_g2_i1:8-289   -             94 4546at3041           -            570   4.1e-06   21.9   0.1   1   1   4.1e-08   4.1e-06   21.9   0.1   116   183    22    89     9    94 0.76 -
TRINITY_DN1310_c0_g1_i1:4-267   -             88 4546at3041           -            570   5.4e-06   21.5   0.1   1   1   6.4e-08   6.5e-06   21.3   0.1   109   139    22    52    12    59 0.84 -
TRINITY_DN1310_c0_g1_i2:4-297   -             98 4546at3041           -            570   6.7e-06   21.2   0.1   1   1   8.1e-08   8.2e-06   20.9   0.1   109   139    32    62    22    69 0.84 -
TRINITY_DN63_c1_g1_i3:858-1616  -            253 4546at3041           -            570   7.7e-06   21.0   0.0   1   1   1.2e-07   1.2e-05   20.4   0.0   114   185    37   108    30   119 0.76 -
TRINITY_DN63_c1_g1_i2:54-326    -             91 4546at3041           -            570   1.4e-05   20.1   0.3   1   1   1.7e-07   1.7e-05   19.9   0.3   114   143    41    70    33    76 0.82 -
TRINITY_DN1480_c0_g4_i1:0-545   -            182 4546at3041           -            570   3.7e-05   18.8   0.5   1   1   5.7e-07   5.7e-05   18.2   0.5   112   136   154   178   148   180 0.89 -
TRINITY_DN63_c0_g1_i2:300-1385  -            362 4546at3041           -            570   5.7e-05   18.2   0.2   1   1   1.1e-06   0.00011   17.2   0.2   116   137   142   163   126   173 0.91 -
TRINITY_DN63_c0_g1_i1:249-1322  -            358 4546at3041           -            570   6.4e-05   18.0   0.2   1   1   1.1e-06   0.00011   17.3   0.2   116   137   159   180   143   190 0.91 -
TRINITY_DN1480_c0_g3_i1:0-632   -            211 4546at3041           -            570    0.0027   12.6   0.2   1   1   3.9e-05     0.004   12.1   0.2   112   136   184   207   176   209 0.82 -
TRINITY_DN14754_c0_g1_i1:28-618 -            197 4546at3041           -            570    0.0051   11.7   0.5   1   2   7.9e-05     0.008   11.1   0.1   113   136    35    58    25    66 0.84 -
TRINITY_DN14754_c0_g1_i1:28-618 -            197 4546at3041           -            570    0.0051   11.7   0.5   2   2       1.2   1.2e+02   -2.7   0.0   175   183    96   105    79   128 0.62 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/4546at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg03Pal.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/hmmer_output/initial_run_results/4546at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/4546at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg03Pal.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:11:09 2022
# [ok]
