9803	68+327	0	6155	1	8718at3041_6|TRINITY_DN13262_c0_g1_i1|+|221|4.278e-60|1|68|394|68[68]:394[394]:327[327]
10202	337-312	0	10319	-1	9999at3041_8|TRINITY_DN6263_c0_g1_i1|-|209|1.752e-56|1|26|337|337[337]:26[26]:312[312]
10584	183+435	0	7169	1	6570at3041_7|TRINITY_DN3680_c0_g1_i1|+|237|6.528e-65|1|183|617|183[183]:617[617]:435[435]
9924	210+1005	0	16058	1	2983at3041_6|TRINITY_DN3448_c0_g1_i3|+|341|3.218e-96|1|210|1214|210[210]:1214[1214]:1005[1005]
10499	1057-1041	0	429	-1	8494at3041_1|TRINITY_DN18404_c0_g1_i1|-|604|2.171e-175|1|17|1057|1057[1057]:17[17]:1041[1041]
21148	1116-441	0	13540	-1	6897at3041|TRINITY_DN2826_c0_g2_i1|-|287|5.798e-80|1|676|1116|1116[1116]:676[676]:441[441]
21149	278+513	0	6704	1	4971at3041_0|TRINITY_DN2874_c0_g1_i1|+|85|3.727e-19|1|278|790|278[278]:790[790]:513[513]
21439	540-540	0	1899	-1	767at3041_3|TRINITY_DN4738_c0_g1_i1|-|100|1.137e-23|1|1|540|540[540]:1[1]:540[540]
21559	243+240	0	6984	1	10065at3041_2|TRINITY_DN12461_c0_g1_i1|+|48|5.122e-08|1|243|482|243[243]:482[482]:240[240]
21981	561-495	0	7750	-1	6952at3041_8|TRINITY_DN18095_c0_g1_i2|-|301|3.539e-84|1|67|561|561[561]:67[67]:495[495]
21982	235-153	0	12563	-1	10857at3041_0|TRINITY_DN18009_c0_g1_i1|-|101|5.687e-24|1|83|235|235[235]:83[83]:153[153]
2150	436+414	0	14147	1	6799at3041_6|TRINITY_DN13852_c0_g1_i1|+|76|1.908e-16|1|436|849|436[436]:849[849]:414[414]
15063	1969-969	0	9818	-1	4971at3041_6|TRINITY_DN9118_c1_g1_i5|-|117|8.677e-29|1|1001|1969|1969[1969]:1001[1001]:969[969]
