#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2323_c0_g1_i1:49-195  -             49 3558at3041           -            388   2.4e-12   42.3   0.0   1   1   3.4e-14   2.6e-12   42.2   0.0     3    40    12    49    10    49 0.94 -
TRINITY_DN2323_c0_g1_i2:4-324   -            107 3558at3041           -            388   9.8e-12   40.3   1.2   1   2   0.00012    0.0095   10.7   0.1     3    23    13    33    11    54 0.81 -
TRINITY_DN2323_c0_g1_i2:4-324   -            107 3558at3041           -            388   9.8e-12   40.3   1.2   2   2   3.7e-10   2.9e-08   28.9   0.2    21    52    73   104    64   106 0.91 -
TRINITY_DN520_c0_g1_i2:45-806   -            254 3558at3041           -            388   6.9e-09   30.9   0.1   1   1   1.2e-10   9.1e-09   30.5   0.1     2    56   121   186   120   207 0.79 -
TRINITY_DN32727_c0_g1_i1:12-182 -             57 3558at3041           -            388     1e-08   30.3   0.1   1   1   1.5e-10   1.1e-08   30.2   0.1     2    48     8    57     7    57 0.87 -
TRINITY_DN29173_c0_g1_i1:5-169  -             55 3558at3041           -            388   2.2e-08   29.2   0.0   1   1   3.1e-10   2.4e-08   29.1   0.0     3    40    12    55    10    55 0.80 -
TRINITY_DN31632_c0_g1_i1:77-262 -             62 3558at3041           -            388   2.3e-08   29.2   0.3   1   1   3.3e-10   2.5e-08   29.0   0.3     3    48    12    62    10    62 0.84 -
TRINITY_DN2345_c0_g1_i1:68-211  -             48 3558at3041           -            388   1.8e-07   26.2   0.4   1   1   2.5e-09     2e-07   26.1   0.4     5    48     1    48     1    48 0.86 -
TRINITY_DN23619_c0_g1_i1:73-294 -             74 3558at3041           -            388   2.4e-06   22.6   0.0   1   1   7.1e-08   5.5e-06   21.4   0.0     4    49    13    72    10    73 0.76 -
TRINITY_DN6269_c0_g1_i2:5-151   -             49 3558at3041           -            388   0.00014   16.7   0.1   1   1     2e-06   0.00015   16.6   0.1     2    36    11    49    10    49 0.78 -
TRINITY_DN4559_c0_g1_i2:89-244  -             52 3558at3041           -            388   0.00015   16.6   0.0   1   1   2.1e-06   0.00016   16.5   0.0     4    38    15    52    12    52 0.79 -
TRINITY_DN28058_c0_g1_i1:13-183 -             57 3558at3041           -            388   0.00025   15.9   0.0   1   1   3.3e-06   0.00026   15.8   0.0     4    42    13    55    10    57 0.80 -
TRINITY_DN9287_c0_g1_i1:62-238  -             59 3558at3041           -            388     0.008   10.9   0.0   1   1   0.00011    0.0083   10.9   0.0     3    44    12    49    10    58 0.77 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3558at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Pal.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/hmmer_output/rerun_results/3558at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3558at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Pal.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:01 2022
# [ok]
