#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN520_c0_g1_i2:45-806   -            254 3297at3041           -            469   1.3e-72  241.1   8.1   1   2    0.0032       0.3    5.8   0.0    12    31    32    51    28    62 0.87 -
TRINITY_DN520_c0_g1_i2:45-806   -            254 3297at3041           -            469   1.3e-72  241.1   8.1   2   2   2.5e-72   2.4e-70  233.6   8.0    35   183    86   254    78   254 0.91 -
TRINITY_DN31632_c0_g1_i1:77-262 -             62 3297at3041           -            469   4.6e-09   31.5   1.0   1   1   5.3e-11   4.9e-09   31.4   1.0    53   113     1    62     1    62 0.85 -
TRINITY_DN29173_c0_g1_i1:5-169  -             55 3297at3041           -            469   3.1e-08   28.8   0.3   1   1   3.4e-10   3.1e-08   28.8   0.3    64   105     9    55     1    55 0.81 -
TRINITY_DN32727_c0_g1_i1:12-182 -             57 3297at3041           -            469   4.8e-08   28.2   0.5   1   1   5.7e-10   5.4e-08   28.0   0.5    65   113     7    57     3    57 0.87 -
TRINITY_DN2345_c0_g1_i1:68-211  -             48 3297at3041           -            469   1.3e-06   23.4   1.7   1   1   1.5e-08   1.4e-06   23.4   1.7    71   113     3    48     1    48 0.79 -
TRINITY_DN2323_c0_g1_i2:4-324   -            107 3297at3041           -            469   8.4e-06   20.8   1.3   1   2    0.0094      0.88    4.2   0.0    52    81     1    32     1    53 0.77 -
TRINITY_DN2323_c0_g1_i2:4-324   -            107 3297at3041           -            469   8.4e-06   20.8   1.3   2   2   2.7e-06   0.00025   15.9   0.2    91   114    78   101    76   106 0.92 -
TRINITY_DN23619_c0_g1_i1:73-294 -             74 3297at3041           -            469   2.6e-05   19.1   0.0   1   1   3.2e-07     3e-05   18.9   0.0    56   114     4    72     1    73 0.67 -
TRINITY_DN2323_c0_g1_i1:49-195  -             49 3297at3041           -            469   4.3e-05   18.4   0.4   1   1     5e-07   4.7e-05   18.3   0.4    53   105     1    49     1    49 0.77 -
TRINITY_DN177_c0_g1_i1:371-835  -            155 3297at3041           -            469   0.00022   16.1   0.4   1   1   3.7e-06   0.00034   15.5   0.4   411   454    57    98     3   113 0.80 -
TRINITY_DN9287_c0_g1_i1:62-238  -             59 3297at3041           -            469   0.00051   14.9   0.1   1   1   6.2e-06   0.00058   14.7   0.1    61   109     6    56     3    58 0.85 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3297at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Pal.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/hmmer_output/rerun_results/3297at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/3297at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Pal.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:04 2022
# [ok]
