#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN22263_c0_g1_i1:220-402   -             61 6622at3041           -            279   2.5e-07   26.1   0.0   1   1   8.1e-09   2.5e-07   26.1   0.0    69   129     1    57     1    61 0.90 -
TRINITY_DN176_c0_g1_i1:42-674      -            211 6622at3041           -            279   2.8e-07   25.9   0.0   1   2   4.6e-05    0.0014   13.7   0.0    59   142    18   102     2   108 0.80 -
TRINITY_DN176_c0_g1_i1:42-674      -            211 6622at3041           -            279   2.8e-07   25.9   0.0   2   2   0.00048     0.015   10.4   0.0    66   121   124   181   105   196 0.76 -
TRINITY_DN176_c0_g1_i3:42-674      -            211 6622at3041           -            279   2.8e-07   25.9   0.0   1   2   4.6e-05    0.0014   13.7   0.0    59   142    18   102     2   108 0.80 -
TRINITY_DN176_c0_g1_i3:42-674      -            211 6622at3041           -            279   2.8e-07   25.9   0.0   2   2   0.00048     0.015   10.4   0.0    66   121   124   181   105   196 0.76 -
TRINITY_DN176_c0_g1_i4:42-674      -            211 6622at3041           -            279   2.8e-07   25.9   0.0   1   2   4.6e-05    0.0014   13.7   0.0    59   142    18   102     2   108 0.80 -
TRINITY_DN176_c0_g1_i4:42-674      -            211 6622at3041           -            279   2.8e-07   25.9   0.0   2   2   0.00048     0.015   10.4   0.0    66   121   124   181   105   196 0.76 -
TRINITY_DN176_c0_g1_i7:42-674      -            211 6622at3041           -            279   2.8e-07   25.9   0.0   1   2   4.6e-05    0.0014   13.7   0.0    59   142    18   102     2   108 0.80 -
TRINITY_DN176_c0_g1_i7:42-674      -            211 6622at3041           -            279   2.8e-07   25.9   0.0   2   2   0.00048     0.015   10.4   0.0    66   121   124   181   105   196 0.76 -
TRINITY_DN1639_c0_g1_i1:868-1365   -            166 6622at3041           -            279   3.1e-07   25.7   0.1   1   2   5.4e-05    0.0017   13.5   0.0    66   118     2    51     1    79 0.86 -
TRINITY_DN1639_c0_g1_i1:868-1365   -            166 6622at3041           -            279   3.1e-07   25.7   0.1   2   2   0.00037     0.012   10.8   0.0    67   137    94   160    58   165 0.76 -
TRINITY_DN3532_c0_g1_i1:78-296     -             73 6622at3041           -            279     5e-07   25.1   0.0   1   1   1.8e-08   5.6e-07   24.9   0.0    69   135     1    64     1    71 0.92 -
TRINITY_DN1928_c0_g1_i2:216-461    -             82 6622at3041           -            279   2.1e-06   23.0   0.0   1   1   6.7e-08   2.1e-06   23.0   0.0    68   135     1    65     1    82 0.87 -
TRINITY_DN3693_c0_g1_i2:227-853    -            209 6622at3041           -            279   4.8e-06   21.9   0.0   1   2   0.00015    0.0047   12.1   0.0    71   129    24    79    17   100 0.83 -
TRINITY_DN3693_c0_g1_i2:227-853    -            209 6622at3041           -            279   4.8e-06   21.9   0.0   2   2    0.0026     0.081    8.0   0.0    65   129   104   165    91   181 0.86 -
TRINITY_DN3693_c0_g1_i3:227-853    -            209 6622at3041           -            279   4.8e-06   21.9   0.0   1   2   0.00015    0.0047   12.1   0.0    71   129    24    79    17   100 0.83 -
TRINITY_DN3693_c0_g1_i3:227-853    -            209 6622at3041           -            279   4.8e-06   21.9   0.0   2   2    0.0026     0.081    8.0   0.0    65   129   104   165    91   181 0.86 -
TRINITY_DN15084_c0_g1_i1:82-342    -             87 6622at3041           -            279   5.8e-06   21.6   0.0   1   1   3.6e-07   1.1e-05   20.7   0.0    70   152     2    82     1    86 0.82 -
TRINITY_DN14498_c0_g1_i1:2-226     -             75 6622at3041           -            279   7.8e-06   21.2   0.0   1   1   2.5e-07   7.8e-06   21.2   0.0    71   136     2    64     1    75 0.86 -
TRINITY_DN3172_c0_g1_i1:38-253     -             72 6622at3041           -            279   1.3e-05   20.5   0.0   1   1   4.6e-07   1.4e-05   20.3   0.0    69   134     1    63     1    69 0.91 -
TRINITY_DN3172_c0_g1_i2:38-253     -             72 6622at3041           -            279   1.3e-05   20.5   0.0   1   1   4.6e-07   1.4e-05   20.3   0.0    69   134     1    63     1    69 0.91 -
TRINITY_DN3498_c0_g1_i2:275-547    -             91 6622at3041           -            279   4.9e-05   18.6   0.0   1   1   1.6e-06     5e-05   18.5   0.0    70   129     2    58     1    76 0.88 -
TRINITY_DN25463_c0_g1_i1:1011-1220 -             70 6622at3041           -            279   5.8e-05   18.3   0.1   1   2   3.5e-05    0.0011   14.1   0.0    69    94     1    26     1    32 0.91 -
TRINITY_DN25463_c0_g1_i1:1011-1220 -             70 6622at3041           -            279   5.8e-05   18.3   0.1   2   2     0.095         3    2.9   0.0   219   252    35    68    27    70 0.88 -
TRINITY_DN2964_c0_g2_i2:0-242      -             81 6622at3041           -            279   7.3e-05   18.0   0.0   1   1   3.4e-06   0.00011   17.5   0.0    66    95     6    35     3    46 0.88 -
TRINITY_DN31036_c0_g1_i1:3-221     -             73 6622at3041           -            279    0.0001   17.5   0.0   1   1     4e-06   0.00013   17.2   0.0   197   252     8    67     5    71 0.85 -
TRINITY_DN8998_c0_g1_i1:46-264     -             73 6622at3041           -            279   0.00023   16.4   0.0   1   1   7.8e-06   0.00024   16.3   0.0    70   132     2    61     1    70 0.92 -
TRINITY_DN2964_c0_g2_i1:12-188     -             59 6622at3041           -            279   0.00024   16.3   0.0   1   1     1e-05   0.00032   15.9   0.0    69    95     1    27     1    35 0.89 -
TRINITY_DN3987_c0_g2_i1:152-382    -             77 6622at3041           -            279   0.00034   15.8   0.0   1   1   1.2e-05   0.00036   15.7   0.0    71   247     4    66     1    76 0.59 -
TRINITY_DN121_c0_g1_i1:77-340      -             88 6622at3041           -            279   0.00046   15.4   0.0   1   1   1.5e-05   0.00046   15.4   0.0    66   135    10    75     2    87 0.78 -
TRINITY_DN1639_c0_g1_i1:1084-1362  -             93 6622at3041           -            279   0.00051   15.2   0.0   1   1   1.7e-05   0.00054   15.1   0.0    66   119     1    51     1    82 0.85 -
TRINITY_DN121_c0_g1_i2:352-495     -             48 6622at3041           -            279    0.0011   14.1   0.0   1   1   4.2e-05    0.0013   13.9   0.0    70   117     2    46     1    47 0.88 -
TRINITY_DN2729_c0_g1_i2:60-431     -            124 6622at3041           -            279    0.0027   12.8   0.0   1   1   0.00012    0.0036   12.4   0.0    69   128     5    61     2    68 0.90 -
TRINITY_DN138_c0_g2_i2:83-253      -             57 6622at3041           -            279     0.005   12.0   0.0   1   1   0.00016     0.005   12.0   0.0    69    94     1    26     1    57 0.85 -
TRINITY_DN2408_c0_g1_i1:148-360    -             71 6622at3041           -            279    0.0053   11.9   0.0   1   1   0.00019    0.0058   11.8   0.0    69   134     1    63     1    67 0.73 -
TRINITY_DN4955_c0_g1_i1:5-199      -             65 6622at3041           -            279    0.0054   11.9   0.0   1   1    0.0021     0.064    8.3   0.0    76   242     8    61     3    64 0.46 -
TRINITY_DN6848_c0_g2_i1:787-1311   -            175 6622at3041           -            279    0.0082   11.3   0.0   1   1    0.0003    0.0095   11.1   0.0    69   125     1    54     1    75 0.87 -
TRINITY_DN24787_c0_g1_i1:145-351   -             69 6622at3041           -            279    0.0083   11.2   0.0   1   1   0.00027    0.0083   11.2   0.0    70   118     2    44     1    63 0.74 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6622at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Pal.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/hmmer_output/rerun_results/6622at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6622at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Pal/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Pal.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:03 2022
# [ok]
