#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN1954_c0_g1_i3:7-372     -            122 11724at3041          -            418   7.2e-16   54.6   0.3   1   3   1.8e-05   0.00043   15.8   0.0    32    65     3    36     1    42 0.90 -
TRINITY_DN1954_c0_g1_i3:7-372     -            122 11724at3041          -            418   7.2e-16   54.6   0.3   2   3   1.7e-06   4.1e-05   19.2   0.0    30    65    43    78    37    82 0.89 -
TRINITY_DN1954_c0_g1_i3:7-372     -            122 11724at3041          -            418   7.2e-16   54.6   0.3   3   3   7.3e-06   0.00018   17.1   0.0    30    66    85   121    80   122 0.91 -
TRINITY_DN1717_c0_g1_i2:256-792   -            179 11724at3041          -            418     2e-15   53.1   1.4   1   4   7.9e-05    0.0019   13.7   0.0    32    65    28    61     8    64 0.91 -
TRINITY_DN1717_c0_g1_i2:256-792   -            179 11724at3041          -            418     2e-15   53.1   1.4   2   4   6.7e-06   0.00016   17.2   0.1    30    65    68   103    62   112 0.89 -
TRINITY_DN1717_c0_g1_i2:256-792   -            179 11724at3041          -            418     2e-15   53.1   1.4   3   4   0.00045     0.011   11.2   0.0    31    66   111   146   105   150 0.90 -
TRINITY_DN1717_c0_g1_i2:256-792   -            179 11724at3041          -            418     2e-15   53.1   1.4   4   4     0.004     0.097    8.1   0.0    32    56   154   178   148   179 0.90 -
TRINITY_DN1717_c0_g1_i8:0-818     -            273 11724at3041          -            418   3.9e-13   45.6   2.9   1   6     0.015      0.37    6.1   0.0    31    65     4    38     1    43 0.89 -
TRINITY_DN1717_c0_g1_i8:0-818     -            273 11724at3041          -            418   3.9e-13   45.6   2.9   2   6     0.001     0.024   10.1   0.0    31    66    46    83    42    87 0.87 -
TRINITY_DN1717_c0_g1_i8:0-818     -            273 11724at3041          -            418   3.9e-13   45.6   2.9   3   6    0.0041     0.099    8.0   0.0    30    67    89   126    85   129 0.93 -
TRINITY_DN1717_c0_g1_i8:0-818     -            273 11724at3041          -            418   3.9e-13   45.6   2.9   4   6     0.021      0.52    5.7   0.0    30    64   131   165   127   170 0.92 -
TRINITY_DN1717_c0_g1_i8:0-818     -            273 11724at3041          -            418   3.9e-13   45.6   2.9   5   6     0.038      0.91    4.9   0.0    32    64   175   207   168   212 0.90 -
TRINITY_DN1717_c0_g1_i8:0-818     -            273 11724at3041          -            418   3.9e-13   45.6   2.9   6   6     0.018      0.42    6.0   0.1    30    64   215   249   210   253 0.91 -
TRINITY_DN1717_c0_g1_i7:17-550    -            178 11724at3041          -            418     2e-12   43.3   1.2   1   4   7.5e-05    0.0018   13.8   0.0    32    65    28    61     8    65 0.91 -
TRINITY_DN1717_c0_g1_i7:17-550    -            178 11724at3041          -            418     2e-12   43.3   1.2   2   4   7.6e-06   0.00018   17.0   0.1    30    65    68   103    65   112 0.89 -
TRINITY_DN1717_c0_g1_i7:17-550    -            178 11724at3041          -            418     2e-12   43.3   1.2   3   4      0.11       2.6    3.4   0.0    31    58   111   138   105   147 0.82 -
TRINITY_DN1717_c0_g1_i7:17-550    -            178 11724at3041          -            418     2e-12   43.3   1.2   4   4      0.02      0.49    5.7   0.0    33    55   155   177   150   178 0.90 -
TRINITY_DN1156_c0_g1_i2:1012-2625 -            538 11724at3041          -            418   3.4e-11   39.2   1.0   1   5     0.015      0.36    6.2   0.0    31    62     4    35     1    44 0.89 -
TRINITY_DN1156_c0_g1_i2:1012-2625 -            538 11724at3041          -            418   3.4e-11   39.2   1.0   2   5       2.3        55   -1.0   0.0    31    65   132   166   126   171 0.87 -
TRINITY_DN1156_c0_g1_i2:1012-2625 -            538 11724at3041          -            418   3.4e-11   39.2   1.0   3   5     0.011      0.28    6.6   0.0    30    64   173   207   167   211 0.90 -
TRINITY_DN1156_c0_g1_i2:1012-2625 -            538 11724at3041          -            418   3.4e-11   39.2   1.0   4   5   0.00023    0.0055   12.2   0.1    29    68   337   376   333   379 0.90 -
TRINITY_DN1156_c0_g1_i2:1012-2625 -            538 11724at3041          -            418   3.4e-11   39.2   1.0   5   5    0.0046      0.11    7.9   0.0    26    58   505   537   465   538 0.93 -
TRINITY_DN223_c0_g1_i4:289-1167   -            293 11724at3041          -            418   3.7e-11   39.1   1.4   1   4   0.00059     0.014   10.8   0.0    29    64    13    48     7    53 0.92 -
TRINITY_DN223_c0_g1_i4:289-1167   -            293 11724at3041          -            418   3.7e-11   39.1   1.4   2   4    0.0021      0.05    9.0   0.0    27    66   137   176   113   180 0.88 -
TRINITY_DN223_c0_g1_i4:289-1167   -            293 11724at3041          -            418   3.7e-11   39.1   1.4   3   4   6.5e-05    0.0016   14.0   0.1    30    66   182   218   177   223 0.90 -
TRINITY_DN223_c0_g1_i4:289-1167   -            293 11724at3041          -            418   3.7e-11   39.1   1.4   4   4      0.38       9.2    1.5   0.0    30    66   224   260   219   263 0.89 -
TRINITY_DN1954_c0_g1_i2:19-249    -             77 11724at3041          -            418   8.5e-11   37.9   0.1   1   2   7.1e-06   0.00017   17.1   0.0    32    65     4    37     2    41 0.89 -
TRINITY_DN1954_c0_g1_i2:19-249    -             77 11724at3041          -            418   8.5e-11   37.9   0.1   2   2   1.5e-06   3.6e-05   19.4   0.0    30    61    44    75    38    77 0.90 -
TRINITY_DN1717_c0_g1_i5:81-806    -            242 11724at3041          -            418   1.1e-10   37.5   2.8   1   6    0.0037      0.09    8.2   0.0    33    67     2    36     1    39 0.93 -
TRINITY_DN1717_c0_g1_i5:81-806    -            242 11724at3041          -            418   1.1e-10   37.5   2.8   2   6     0.025       0.6    5.5   0.0    30    64    41    75    37    79 0.91 -
TRINITY_DN1717_c0_g1_i5:81-806    -            242 11724at3041          -            418   1.1e-10   37.5   2.8   3   6     0.049       1.2    4.5   0.0    31    66    84   121    79   125 0.86 -
TRINITY_DN1717_c0_g1_i5:81-806    -            242 11724at3041          -            418   1.1e-10   37.5   2.8   4   6     0.017      0.42    6.0   0.0    30    64   127   161   123   168 0.92 -
TRINITY_DN1717_c0_g1_i5:81-806    -            242 11724at3041          -            418   1.1e-10   37.5   2.8   5   6     0.034      0.82    5.0   0.0    32    64   171   203   165   207 0.90 -
TRINITY_DN1717_c0_g1_i5:81-806    -            242 11724at3041          -            418   1.1e-10   37.5   2.8   6   6     0.093       2.2    3.6   0.0    30    58   211   239   205   242 0.88 -
TRINITY_DN21727_c0_g1_i1:445-948  -            168 11724at3041          -            418   1.7e-10   36.9   0.8   1   4    0.0021     0.051    9.0   0.0    36    66     2    32     1    35 0.90 -
TRINITY_DN21727_c0_g1_i1:445-948  -            168 11724at3041          -            418   1.7e-10   36.9   0.8   2   4   0.00085      0.02   10.3   0.0    27    65    43    81    41    85 0.92 -
TRINITY_DN21727_c0_g1_i1:445-948  -            168 11724at3041          -            418   1.7e-10   36.9   0.8   3   4    0.0017      0.04    9.3   0.0    29    65    88   124    81   128 0.90 -
TRINITY_DN21727_c0_g1_i1:445-948  -            168 11724at3041          -            418   1.7e-10   36.9   0.8   4   4     0.045       1.1    4.6   0.0    34    66   135   167   126   168 0.90 -
TRINITY_DN9373_c0_g1_i3:6-440     -            145 11724at3041          -            418   1.8e-10   36.8   4.5   1   4    0.0019     0.045    9.2   0.1    34    66     3    35     1    40 0.91 -
TRINITY_DN9373_c0_g1_i3:6-440     -            145 11724at3041          -            418   1.8e-10   36.8   4.5   2   4    0.0001    0.0024   13.3   0.0    32    65    43    76    36    80 0.91 -
TRINITY_DN9373_c0_g1_i3:6-440     -            145 11724at3041          -            418   1.8e-10   36.8   4.5   3   4   0.00025    0.0059   12.1   0.3    31    66    84   119    79   130 0.86 -
TRINITY_DN9373_c0_g1_i3:6-440     -            145 11724at3041          -            418   1.8e-10   36.8   4.5   4   4      0.19       4.5    2.6   0.0    32    49   127   144   121   145 0.88 -
TRINITY_DN5586_c0_g1_i1:33-599    -            189 11724at3041          -            418   2.6e-10   36.3   3.6   1   4    0.0015     0.036    9.5   0.0    32    66     2    36     1    39 0.92 -
TRINITY_DN5586_c0_g1_i1:33-599    -            189 11724at3041          -            418   2.6e-10   36.3   3.6   2   4    0.0054      0.13    7.6   0.0    30    65    42    77    38    80 0.92 -
TRINITY_DN5586_c0_g1_i1:33-599    -            189 11724at3041          -            418   2.6e-10   36.3   3.6   3   4   0.00011    0.0027   13.2   0.1    32    65   120   153   113   157 0.92 -
TRINITY_DN5586_c0_g1_i1:33-599    -            189 11724at3041          -            418   2.6e-10   36.3   3.6   4   4     0.046       1.1    4.6   0.0    32    58   162   188   158   189 0.92 -
TRINITY_DN4219_c0_g1_i3:870-1265  -            132 11724at3041          -            418   8.1e-10   34.7   0.1   1   3   0.00078     0.019   10.4   0.0    30    66     4    40     2    43 0.92 -
TRINITY_DN4219_c0_g1_i3:870-1265  -            132 11724at3041          -            418   8.1e-10   34.7   0.1   2   3   0.00059     0.014   10.8   0.0    30    66    46    82    42    85 0.91 -
TRINITY_DN4219_c0_g1_i3:870-1265  -            132 11724at3041          -            418   8.1e-10   34.7   0.1   3   3   0.00081      0.02   10.3   0.0    30    66    88   124    84   127 0.91 -
TRINITY_DN1954_c0_g1_i1:104-319   -             72 11724at3041          -            418   1.7e-09   33.6   0.0   1   2   2.5e-06     6e-05   18.6   0.0    32    66     4    38     2    43 0.91 -
TRINITY_DN1954_c0_g1_i1:104-319   -             72 11724at3041          -            418   1.7e-09   33.6   0.0   2   2   9.1e-05    0.0022   13.5   0.0    32    56    46    70    42    72 0.89 -
TRINITY_DN9373_c0_g1_i2:6-404     -            133 11724at3041          -            418   9.8e-09   31.1   1.7   1   3   3.5e-05   0.00085   14.8   0.0    31    66    30    65    22    69 0.92 -
TRINITY_DN9373_c0_g1_i2:6-404     -            133 11724at3041          -            418   9.8e-09   31.1   1.7   2   3   0.00018    0.0043   12.5   0.3    31    66    72   107    66   119 0.85 -
TRINITY_DN9373_c0_g1_i2:6-404     -            133 11724at3041          -            418   9.8e-09   31.1   1.7   3   3      0.16       3.9    2.8   0.0    32    49   115   132   109   133 0.88 -
TRINITY_DN4219_c0_g1_i11:783-1139 -            119 11724at3041          -            418   2.8e-08   29.6   0.1   1   3   0.00039    0.0095   11.4   0.0    30    66     4    40     2    44 0.92 -
TRINITY_DN4219_c0_g1_i11:783-1139 -            119 11724at3041          -            418   2.8e-08   29.6   0.1   2   3   0.00063     0.015   10.7   0.0    30    66    46    82    42    87 0.92 -
TRINITY_DN4219_c0_g1_i11:783-1139 -            119 11724at3041          -            418   2.8e-08   29.6   0.1   3   3     0.042         1    4.7   0.0    30    58    88   116    83   119 0.90 -
TRINITY_DN4219_c0_g1_i28:783-1139 -            119 11724at3041          -            418   2.8e-08   29.6   0.1   1   3   0.00039    0.0095   11.4   0.0    30    66     4    40     2    44 0.92 -
TRINITY_DN4219_c0_g1_i28:783-1139 -            119 11724at3041          -            418   2.8e-08   29.6   0.1   2   3   0.00063     0.015   10.7   0.0    30    66    46    82    42    87 0.92 -
TRINITY_DN4219_c0_g1_i28:783-1139 -            119 11724at3041          -            418   2.8e-08   29.6   0.1   3   3     0.042         1    4.7   0.0    30    58    88   116    83   119 0.90 -
TRINITY_DN223_c0_g1_i2:489-1022   -            178 11724at3041          -            418   3.6e-08   29.3   1.6   1   3    0.0011     0.027    9.9   0.0    27    66    19    58    12    63 0.88 -
TRINITY_DN223_c0_g1_i2:489-1022   -            178 11724at3041          -            418   3.6e-08   29.3   1.6   2   3     3e-05   0.00072   15.1   0.1    30    66    64   100    58   105 0.90 -
TRINITY_DN223_c0_g1_i2:489-1022   -            178 11724at3041          -            418   3.6e-08   29.3   1.6   3   3      0.17       4.2    2.7   0.0    30    66   106   142   100   145 0.89 -
TRINITY_DN2617_c0_g2_i1:153-908   -            252 11724at3041          -            418   4.4e-08   29.0   0.2   1   4     0.026      0.62    5.4   0.0    31    58     4    31     2    43 0.88 -
TRINITY_DN2617_c0_g2_i1:153-908   -            252 11724at3041          -            418   4.4e-08   29.0   0.2   2   4         5   1.2e+02   -2.1   0.0    29    58    88   117    68   123 0.76 -
TRINITY_DN2617_c0_g2_i1:153-908   -            252 11724at3041          -            418   4.4e-08   29.0   0.2   3   4   9.3e-06   0.00023   16.7   0.0    30    65   133   168   127   171 0.88 -
TRINITY_DN2617_c0_g2_i1:153-908   -            252 11724at3041          -            418   4.4e-08   29.0   0.2   4   4      0.23       5.5    2.3   0.0    29    58   194   223   188   229 0.88 -
TRINITY_DN1717_c0_g1_i3:87-542    -            152 11724at3041          -            418   8.5e-08   28.0   1.6   1   4     0.027      0.66    5.3   0.0    35    64     2    31     1    41 0.89 -
TRINITY_DN1717_c0_g1_i3:87-542    -            152 11724at3041          -            418   8.5e-08   28.0   1.6   2   4     0.001     0.025   10.0   0.0    32    64    41    73    37    77 0.91 -
TRINITY_DN1717_c0_g1_i3:87-542    -            152 11724at3041          -            418   8.5e-08   28.0   1.6   3   4     0.015      0.37    6.2   0.0    32    64    83   115    76   120 0.90 -
TRINITY_DN1717_c0_g1_i3:87-542    -            152 11724at3041          -            418   8.5e-08   28.0   1.6   4   4     0.083         2    3.7   0.0    30    57   123   150   117   152 0.89 -
TRINITY_DN5586_c0_g1_i2:76-507    -            144 11724at3041          -            418   2.5e-07   26.5   0.3   1   3     0.056       1.4    4.3   0.0    35    65     2    32     1    35 0.91 -
TRINITY_DN5586_c0_g1_i2:76-507    -            144 11724at3041          -            418   2.5e-07   26.5   0.3   2   3   6.3e-05    0.0015   14.0   0.0    32    66    75   109    67   114 0.92 -
TRINITY_DN5586_c0_g1_i2:76-507    -            144 11724at3041          -            418   2.5e-07   26.5   0.3   3   3     0.029       0.7    5.2   0.0    32    58   117   143   112   144 0.92 -
TRINITY_DN32856_c0_g1_i1:0-218    -             73 11724at3041          -            418   8.5e-07   24.7   0.7   1   2   1.4e-06   3.4e-05   19.4   0.1    31    65     6    40     2    47 0.90 -
TRINITY_DN32856_c0_g1_i1:0-218    -             73 11724at3041          -            418   8.5e-07   24.7   0.7   2   2     0.055       1.3    4.3   0.0    32    54    49    71    47    73 0.89 -
