#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN37358_c0_g1_i1:23-640 -            206 6282at3041           -            326   4.3e-31  104.5   1.4   1   2     9e-24   2.3e-21   72.5   0.1     1    64    41   105    41   113 0.90 -
TRINITY_DN37358_c0_g1_i1:23-640 -            206 6282at3041           -            326   4.3e-31  104.5   1.4   2   2     3e-11     8e-09   31.3   0.2    56   101   156   205   144   206 0.83 -
TRINITY_DN5711_c0_g1_i1:228-569 -            114 6282at3041           -            326   7.8e-07   24.8   0.0   1   2     0.021       5.5    2.3   0.0   279   303     8    31     4    46 0.57 -
TRINITY_DN5711_c0_g1_i1:228-569 -            114 6282at3041           -            326   7.8e-07   24.8   0.0   2   2     3e-08   7.8e-06   21.5   0.0   243   295    56   110    34   113 0.71 -
TRINITY_DN37588_c0_g1_i1:5-313  -            103 6282at3041           -            326     4e-06   22.5   0.0   1   1   1.6e-08   4.3e-06   22.4   0.0   246   293    52   101    21   103 0.76 -
TRINITY_DN914_c0_g1_i2:205-1317 -            371 6282at3041           -            326    0.0005   15.6   0.0   1   1   2.7e-06   0.00071   15.1   0.0   245   295   182   231   162   247 0.87 -
TRINITY_DN20938_c0_g1_i1:3-341  -            113 6282at3041           -            326    0.0096   11.4   0.0   1   1   3.9e-05      0.01   11.3   0.0   244   284    65   113    38   113 0.74 -
TRINITY_DN1758_c0_g1_i3:328-933 -            202 6282at3041           -            326     0.022   10.2   0.0   1   1   0.00012     0.032    9.7   0.0   268   296   161   189   134   202 0.79 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6282at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/hmmer_output/rerun_results/6282at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/6282at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg12Mul/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg12Mul.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:13:36 2022
# [ok]
