35441	1+468	0	6033	1	1029at3041|TRINITY_DN41284_c0_g1_i1|+|261|1.662e-72|1|1|468|1[1]:468[468]:468[468]
35730	557-558	0	5348	-1	1728at3041|TRINITY_DN16_c1_g1_i2|-|114|2.966e-28|1|0|557|557[557]:0[0]:558[558]
35732	1569-660	0	340	-1	3323at3041|TRINITY_DN96_c0_g3_i1|-|48|2.188e-08|1|910|1569|1569[1569]:910[910]:660[660]
35732	630-450	0	354	-1	4567at3041|TRINITY_DN96_c0_g3_i1|-|51|2.735e-09|1|181|630|630[630]:181[181]:450[450]
36131	3123-1530	0	5068	-1	1967at3041|TRINITY_DN7434_c0_g1_i1|-|92|1.244e-21|1|1594|3123|3123[3123]:1594[1594]:1530[1530]
36136	2213-1671	0	1304	-1	1116at3041|TRINITY_DN3648_c0_g1_i6|-|168|1.646e-44|1|543|2213|2213[2213]:543[543]:1671[1671]
36768	252+672	0	299	1	3217at3041|TRINITY_DN5035_c0_g1_i3|+|59|1.069e-11|1|252|923|252[252]:923[923]:672[672]
34816	212+408	0	3904	1	5095at3041|TRINITY_DN2542_c0_g1_i2|+|46|8.753e-08|1|212|619|212[212]:619[619]:408[408]
35022	1056-834	0	1694	-1	3216at3041|TRINITY_DN3509_c0_g1_i5|-|173|5.145e-46|1|223|1056|1056[1056]:223[223]:834[834]
10663	117+339	0	5157	1	8926at3041|TRINITY_DN10250_c0_g1_i1|+|214|2.34e-58|1|117|455|117[117]:455[455]:339[339]
28330	201+366	0	4582	1	5982at3041|TRINITY_DN40538_c0_g1_i2|+|67|4.174e-14|1|201|566|201[201]:566[566]:366[366]
22969	474-216	0	3602	-1	1364at3041|TRINITY_DN16117_c0_g1_i1|-|86|7.961e-20|1|259|474|474[474]:259[259]:216[216]
23594	259+996	0	4561	1	714at3041|TRINITY_DN13190_c0_g1_i1|+|115|1.483e-28|1|259|1254|259[259]:1254[1254]:996[996]
24195	152+855	0	1694	1	3216at3041|TRINITY_DN4950_c0_g1_i2|+|139|8.838e-36|1|152|1006|152[152]:1006[1006]:855[855]
16408	167+573	0	2091	1	3208at3041|TRINITY_DN5067_c0_g1_i1|+|37|4.482e-05|1|167|739|167[167]:739[739]:573[573]
16630	987-504	0	1452	-1	8309at3041|TRINITY_DN3426_c0_g1_i2|-|33|0.0007171|1|484|987|987[987]:484[484]:504[504]
32315	1+519	0	5713	1	3208at3041|TRINITY_DN3111_c2_g1_i1|+|44|3.501e-07|1|1|519|1[1]:519[519]:519[519]
32954	401-336	0	3518	-1	5599at3041|TRINITY_DN31701_c0_g1_i1|-|40|5.602e-06|1|66|401|401[401]:66[66]:336[336]
55651	1285-840	0	5980	-1	3217at3041|TRINITY_DN29571_c0_g1_i1|-|81|2.548e-18|1|446|1285|1285[1285]:446[446]:840[840]
55932	544-531	0	3600	-1	4147at3041|TRINITY_DN26442_c0_g1_i1|-|285|9.908e-80|1|14|544|544[544]:14[14]:531[531]
56009	344+753	0	6023	1	3892at3041|TRINITY_DN9999_c0_g2_i1|+|69|1.043e-14|1|344|1096|344[344]:1096[1096]:753[753]
42377	163+906	0	4558	1	3009at3041|TRINITY_DN26367_c0_g1_i1|+|442|5.424e-127|1|163|1068|163[163]:1068[1068]:906[906]
43448	1001-753	0	3445	-1	4927at3041|TRINITY_DN9076_c0_g1_i1|-|112|1.186e-27|1|249|1001|1001[1001]:249[249]:753[753]
43644	443-210	0	1685	-1	8810at3041|TRINITY_DN1686_c0_g1_i5|-|46|8.753e-08|1|234|443|443[443]:234[234]:210[210]
44091	1063-912	0	751	-1	6476at3041|TRINITY_DN29447_c0_g1_i1|-|44|3.501e-07|1|152|1063|1063[1063]:152[152]:912[912]
2433	833-642	0	744	-1	3216at3041|TRINITY_DN398_c0_g2_i6|-|122|1.158e-30|1|192|833|833[833]:192[192]:642[642]
2438	1004-282	0	4827	-1	10253at3041|TRINITY_DN371_c0_g1_i14|-|40|5.602e-06|1|723|1004|1004[1004]:723[723]:282[282]
2751	1043-954	0	1504	-1	3216at3041|TRINITY_DN694_c1_g1_i4|-|142|1.105e-36|1|90|1043|1043[1043]:90[90]:954[954]
2960	1+1290	0	1393	1	72at3041|TRINITY_DN1410_c0_g4_i2|+|442|5.424e-127|1|1|1290|1[1]:1290[1290]:1290[1290]
26820	1393-657	0	5713	-1	3208at3041|TRINITY_DN660_c0_g2_i14|-|94|3.11e-22|1|737|1393|1393[1393]:737[737]:657[657]
26826	766-756	0	28	-1	2403at3041|TRINITY_DN640_c0_g1_i5|-|67|4.174e-14|1|11|766|766[766]:11[11]:756[756]
27256	2172-579	0	2774	-1	4924at3041|TRINITY_DN2650_c0_g3_i4|-|67|4.174e-14|1|1594|2172|2172[2172]:1594[1594]:579[579]
27259	1192+594	0	1901	1	4927at3041|TRINITY_DN2606_c0_g1_i2|+|64|3.339e-13|1|1192|1785|1192[1192]:1785[1785]:594[594]
27615	2094+693	0	412	1	1047at3041|TRINITY_DN3564_c0_g2_i1|+|64|3.339e-13|1|2094|2786|2094[2094]:2786[2786]:693[693]
27616	283+729	0	2074	1	3216at3041|TRINITY_DN3584_c1_g1_i1|+|72|1.304e-15|1|283|1011|283[283]:1011[1011]:729[729]
47117	875-876	0	1840	-1	810at3041|TRINITY_DN5506_c0_g1_i3|-|59|1.069e-11|1|0|875|875[875]:0[0]:876[876]
54269	854-855	0	4985	-1	3946at3041|TRINITY_DN398_c0_g1_i3|-|194|2.453e-52|1|0|854|854[854]:0[0]:855[855]
55507	425+624	0	4424	1	6187at3041|TRINITY_DN3443_c0_g1_i2|+|72|1.304e-15|1|425|1048|425[425]:1048[1048]:624[624]
50669	791-408	0	2861	-1	3892at3041|TRINITY_DN9372_c0_g1_i1|-|62|1.336e-12|1|384|791|791[791]:384[384]:408[408]
50843	340-327	0	4882	-1	714at3041|TRINITY_DN11343_c0_g1_i1|-|70|5.217e-15|1|14|340|340[340]:14[14]:327[327]
33589	548-549	0	2699	-1	5415at3041|TRINITY_DN41283_c0_g1_i1|-|91|2.488e-21|1|0|548|548[548]:0[0]:549[549]
