#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN194_c0_g1_i13:71-1741 -            557 1116at3041           -            519   9.2e-51  169.0  10.1   1   4   2.6e-07   4.8e-05   18.1   0.1   171   202    69   100    62   107 0.88 -
TRINITY_DN194_c0_g1_i13:71-1741 -            557 1116at3041           -            519   9.2e-51  169.0  10.1   2   4    0.0014      0.25    5.8   0.1   232   257   107   132   101   147 0.85 -
TRINITY_DN194_c0_g1_i13:71-1741 -            557 1116at3041           -            519   9.2e-51  169.0  10.1   3   4   2.8e-22   5.1e-20   67.5   0.0   290   403   210   335   189   373 0.79 -
TRINITY_DN194_c0_g1_i13:71-1741 -            557 1116at3041           -            519   9.2e-51  169.0  10.1   4   4   2.3e-26   4.1e-24   81.0   1.1   424   512   461   553   443   557 0.91 -
TRINITY_DN194_c0_g1_i3:71-1741  -            557 1116at3041           -            519   9.2e-51  169.0  10.1   1   4   2.6e-07   4.8e-05   18.1   0.1   171   202    69   100    62   107 0.88 -
TRINITY_DN194_c0_g1_i3:71-1741  -            557 1116at3041           -            519   9.2e-51  169.0  10.1   2   4    0.0014      0.25    5.8   0.1   232   257   107   132   101   147 0.85 -
TRINITY_DN194_c0_g1_i3:71-1741  -            557 1116at3041           -            519   9.2e-51  169.0  10.1   3   4   2.8e-22   5.1e-20   67.5   0.0   290   403   210   335   189   373 0.79 -
TRINITY_DN194_c0_g1_i3:71-1741  -            557 1116at3041           -            519   9.2e-51  169.0  10.1   4   4   2.3e-26   4.1e-24   81.0   1.1   424   512   461   553   443   557 0.91 -
TRINITY_DN194_c0_g1_i17:71-1870 -            600 1116at3041           -            519   3.3e-49  163.9  11.7   1   4   2.9e-07   5.2e-05   18.0   0.1   171   202    69   100    62   107 0.88 -
TRINITY_DN194_c0_g1_i17:71-1870 -            600 1116at3041           -            519   3.3e-49  163.9  11.7   2   4    0.0015      0.28    5.7   0.1   232   257   107   132   101   146 0.85 -
TRINITY_DN194_c0_g1_i17:71-1870 -            600 1116at3041           -            519   3.3e-49  163.9  11.7   3   4   2.9e-21   5.2e-19   64.2   0.1   290   395   210   325   189   333 0.81 -
TRINITY_DN194_c0_g1_i17:71-1870 -            600 1116at3041           -            519   3.3e-49  163.9  11.7   4   4   2.6e-26   4.6e-24   80.9   1.1   424   512   504   596   486   600 0.91 -
TRINITY_DN194_c0_g1_i15:71-1372 -            434 1116at3041           -            519   2.7e-45  150.9   2.1   1   2   1.7e-22   3.1e-20   68.2   0.0   290   403    87   212    65   251 0.79 -
TRINITY_DN194_c0_g1_i15:71-1372 -            434 1116at3041           -            519   2.7e-45  150.9   2.1   2   2   1.4e-26   2.5e-24   81.7   1.0   424   512   338   430   319   434 0.91 -
TRINITY_DN1932_c0_g2_i4:264-959 -            232 1116at3041           -            519   0.00013   16.7   0.0   1   1   1.4e-06   0.00026   15.7   0.0   184   203   158   177   130   197 0.83 -
TRINITY_DN784_c0_g1_i1:139-558  -            140 1116at3041           -            519    0.0022   12.6   0.3   1   1   1.9e-05    0.0034   12.0   0.2   186   207     2    23     1    56 0.82 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/1116at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Sin.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Sin/run_chlorophyta_odb10/hmmer_output/rerun_results/1116at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/1116at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Sin.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:12 2022
# [ok]
