#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN871_c0_g1_i2:825-1784   -            320 1937at3041           -            275     2e-62  207.1   0.0   1   1   7.5e-63   5.4e-62  205.7   0.0     8   270     1   296     1   299 0.82 -
TRINITY_DN29096_c0_g1_i1:3-491    -            163 1937at3041           -            275   5.7e-62  205.6   0.0   1   1   8.8e-63   6.3e-62  205.4   0.0   126   273     1   160     1   162 0.93 -
TRINITY_DN1420_c0_g1_i1:477-1400  -            308 1937at3041           -            275   2.2e-46  154.5   0.1   1   1   4.3e-47   3.1e-46  154.0   0.1     7   274    12   295     6   296 0.79 -
TRINITY_DN1420_c0_g1_i4:477-1400  -            308 1937at3041           -            275   2.2e-46  154.5   0.1   1   1   4.3e-47   3.1e-46  154.0   0.1     7   274    12   295     6   296 0.79 -
TRINITY_DN783_c0_g1_i4:17-568     -            184 1937at3041           -            275   4.4e-46  153.5   0.0   1   1   6.9e-47   4.9e-46  153.3   0.0   107   272     3   183     1   184 0.89 -
TRINITY_DN1420_c0_g1_i3:513-1259  -            249 1937at3041           -            275   6.3e-43  143.1   0.1   1   1   9.3e-44   6.7e-43  143.0   0.1    76   274    35   248     1   249 0.78 -
TRINITY_DN539_c0_g1_i3:34-894     -            287 1937at3041           -            275     5e-34  113.9   1.0   1   1   4.4e-34   3.2e-33  111.3   1.0     1   269     1   287     1   287 0.76 -
TRINITY_DN12771_c0_g1_i1:30-290   -             87 1937at3041           -            275   2.3e-33  111.7   0.0   1   1   3.5e-34   2.5e-33  111.6   0.0   131   216     1    86     1    87 0.98 -
TRINITY_DN23489_c0_g1_i1:168-791  -            208 1937at3041           -            275   5.3e-33  110.6   0.0   1   1   8.2e-34   5.9e-33  110.4   0.0    18   211     1   208     1   208 0.87 -
TRINITY_DN783_c0_g1_i3:105-410    -            102 1937at3041           -            275   2.3e-30  101.9   0.0   1   1   3.4e-31   2.4e-30  101.8   0.0   107   196     3    98     1   102 0.89 -
TRINITY_DN539_c0_g1_i4:34-768     -            245 1937at3041           -            275   2.4e-29   98.6   0.7   1   1   2.3e-29   1.6e-28   95.8   0.7    48   269     1   245     1   245 0.76 -
TRINITY_DN7692_c0_g1_i1:5-334     -            110 1937at3041           -            275   2.9e-28   95.0   0.0   1   1   4.4e-29   3.1e-28   94.9   0.0     7   110     1   108     1   110 0.88 -
TRINITY_DN539_c0_g1_i2:34-606     -            191 1937at3041           -            275     1e-26   90.0   0.7   1   1   1.1e-26   7.7e-26   87.1   0.7   106   269     7   191     1   191 0.77 -
TRINITY_DN6115_c0_g1_i1:71-340    -             90 1937at3041           -            275   1.4e-26   89.5   0.0   1   1   2.3e-27   1.6e-26   89.3   0.0   130   216     3    90     2    90 0.94 -
TRINITY_DN12771_c0_g2_i1:56-454   -            133 1937at3041           -            275   4.9e-26   87.7   0.3   1   1   7.6e-27   5.5e-26   87.6   0.3     1   124     2   133     2   133 0.82 -
TRINITY_DN8460_c0_g1_i1:12-455    -            148 1937at3041           -            275   1.4e-25   86.2   0.1   1   1   2.4e-26   1.7e-25   85.9   0.1     3   142     1   145     1   147 0.87 -
TRINITY_DN7274_c0_g1_i1:352-1155  -            268 1937at3041           -            275   1.5e-25   86.1   0.0   1   1   2.5e-26   1.8e-25   85.8   0.0     1   208    10   227    10   242 0.86 -
TRINITY_DN1260_c0_g1_i2:906-1820  -            305 1937at3041           -            275   1.5e-24   82.8   0.1   1   2   2.7e-24   1.9e-23   79.2   0.0     2   211     7   225     6   235 0.84 -
TRINITY_DN1260_c0_g1_i2:906-1820  -            305 1937at3041           -            275   1.5e-24   82.8   0.1   2   2       1.2       8.9    1.6   0.0   251   269   287   305   274   305 0.86 -
TRINITY_DN1260_c0_g1_i5:906-1967  -            305 1937at3041           -            275   1.5e-24   82.8   0.1   1   2   2.7e-24   1.9e-23   79.2   0.0     2   211     7   225     6   235 0.84 -
TRINITY_DN1260_c0_g1_i5:906-1967  -            305 1937at3041           -            275   1.5e-24   82.8   0.1   2   2       1.2       8.9    1.6   0.0   251   269   287   305   274   305 0.86 -
TRINITY_DN6115_c1_g1_i1:2-499     -            166 1937at3041           -            275   5.7e-21   71.1   0.1   1   1   9.3e-22   6.6e-21   70.9   0.1     1   143     1   154     1   165 0.84 -
TRINITY_DN1189_c0_g1_i1:474-923   -            150 1937at3041           -            275   5.3e-20   67.9   0.1   1   1   8.8e-21   6.3e-20   67.7   0.1     8   141     6   150     1   150 0.80 -
TRINITY_DN4685_c0_g2_i1:132-431   -            100 1937at3041           -            275   3.4e-19   65.3   0.0   1   1   5.2e-20   3.7e-19   65.1   0.0   117   211     1   100     1   100 0.91 -
TRINITY_DN2115_c1_g1_i2:1169-1945 -            259 1937at3041           -            275   3.9e-19   65.1   0.0   1   1   9.5e-20   6.8e-19   64.3   0.0     8   221     7   229     1   259 0.75 -
TRINITY_DN1260_c0_g1_i4:897-1586  -            230 1937at3041           -            275     4e-19   65.1   0.0   1   2     3e-18   2.1e-17   59.4   0.0   100   211    32   147    15   157 0.82 -
TRINITY_DN1260_c0_g1_i4:897-1586  -            230 1937at3041           -            275     4e-19   65.1   0.0   2   2      0.25       1.8    3.9   0.0   251   270   209   228   191   230 0.86 -
TRINITY_DN1330_c0_g1_i4:179-976   -            266 1937at3041           -            275     6e-19   64.5   0.1   1   1   1.1e-19   7.7e-19   64.1   0.1     4   207     9   219     6   233 0.82 -
TRINITY_DN434_c0_g2_i1:2-439      -            146 1937at3041           -            275   5.2e-17   58.1   0.0   1   1   8.7e-18   6.2e-17   57.9   0.0    78   208    11   144     4   145 0.85 -
TRINITY_DN529_c0_g1_i1:276-1142   -            289 1937at3041           -            275   6.9e-17   57.7   0.0   1   3   3.8e-12   2.7e-11   39.3   0.0     9   130    13   141     7   145 0.86 -
TRINITY_DN529_c0_g1_i1:276-1142   -            289 1937at3041           -            275   6.9e-17   57.7   0.0   2   3    0.0015     0.011   11.1   0.0   156   201   185   229   162   244 0.81 -
TRINITY_DN529_c0_g1_i1:276-1142   -            289 1937at3041           -            275   6.9e-17   57.7   0.0   3   3      0.27         2    3.7   0.0   244   270   259   286   248   288 0.83 -
TRINITY_DN1330_c0_g1_i1:179-1055  -            253 1937at3041           -            275   1.2e-16   56.9   0.4   1   1   3.7e-17   2.7e-16   55.8   0.5     4   207     9   206     6   216 0.83 -
TRINITY_DN871_c0_g1_i1:49-387     -            113 1937at3041           -            275   2.5e-16   55.9   0.1   1   1   4.4e-17   3.2e-16   55.5   0.1     8   102     6   110     2   113 0.78 -
TRINITY_DN28833_c0_g1_i1:100-672  -            191 1937at3041           -            275   3.8e-16   55.3   0.0   1   1   7.8e-17   5.6e-16   54.7   0.0     1   180     3   191     3   191 0.75 -
TRINITY_DN1817_c0_g1_i1:1-411     -            137 1937at3041           -            275   3.1e-15   52.3   0.0   1   1   4.6e-16   3.3e-15   52.2   0.0   107   197     2   101     1   126 0.80 -
TRINITY_DN6446_c0_g1_i2:338-1072  -            245 1937at3041           -            275   5.3e-15   51.5   0.0   1   1   9.4e-16   6.7e-15   51.2   0.0     7   202    29   239    23   245 0.70 -
TRINITY_DN6446_c0_g1_i3:509-1243  -            245 1937at3041           -            275   5.3e-15   51.5   0.0   1   1   9.4e-16   6.7e-15   51.2   0.0     7   202    29   239    23   245 0.70 -
TRINITY_DN6446_c0_g1_i5:140-805   -            222 1937at3041           -            275   5.9e-15   51.4   0.0   1   1     1e-15   7.4e-15   51.1   0.0     8   202     6   215     1   221 0.70 -
TRINITY_DN21145_c0_g1_i1:149-994  -            282 1937at3041           -            275   7.2e-15   51.1   0.3   1   1   3.6e-15   2.6e-14   49.3   0.3     3   188     4   197     2   272 0.80 -
TRINITY_DN8079_c0_g1_i1:199-1065  -            289 1937at3041           -            275   1.4e-14   50.1   0.0   1   2   6.4e-15   4.6e-14   48.4   0.0     2   184     3   189     2   204 0.81 -
TRINITY_DN8079_c0_g1_i1:199-1065  -            289 1937at3041           -            275   1.4e-14   50.1   0.0   2   2       8.7        62   -1.2   0.0   246   270   234   259   225   262 0.80 -
TRINITY_DN6446_c0_g1_i4:234-875   -            214 1937at3041           -            275   4.7e-14   48.4   0.0   1   1   7.6e-15   5.4e-14   48.2   0.0   101   202   100   207     4   213 0.69 -
TRINITY_DN2824_c1_g1_i1:136-759   -            208 1937at3041           -            275   1.7e-13   46.6   0.6   1   1     3e-14   2.1e-13   46.3   0.6     3   165    13   182    11   190 0.81 -
TRINITY_DN12802_c0_g1_i3:2-343    -            114 1937at3041           -            275   4.7e-13   45.1   0.1   1   2    0.0047     0.034    9.5   0.0   109   131     3    25     1    31 0.88 -
TRINITY_DN12802_c0_g1_i3:2-343    -            114 1937at3041           -            275   4.7e-13   45.1   0.1   2   2   1.5e-10   1.1e-09   34.1   0.0   150   195    67   112    50   114 0.79 -
TRINITY_DN5037_c0_g1_i2:7-642     -            212 1937at3041           -            275   1.2e-12   43.8   0.0   1   1     2e-13   1.4e-12   43.6   0.0     6   166    39   206    34   212 0.75 -
TRINITY_DN2824_c0_g2_i1:40-567    -            176 1937at3041           -            275   2.4e-12   42.8   0.1   1   1   3.6e-13   2.6e-12   42.7   0.1     2   164     6   175     5   176 0.81 -
TRINITY_DN12767_c0_g1_i1:3-506    -            168 1937at3041           -            275   2.7e-12   42.7   0.2   1   1     5e-13   3.6e-12   42.2   0.2     2   143    13   166    12   167 0.73 -
