#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN7037_c0_g1_i1:11-346  -            112 5561at3041           -            204   1.1e-48  161.5   0.2   1   1   1.1e-50   1.4e-48  161.3   0.2    58   157     4   112     2   112 0.95 -
TRINITY_DN32899_c0_g1_i1:35-727 -            231 5561at3041           -            204   1.1e-29   99.5   0.0   1   1     2e-31   2.4e-29   98.4   0.0     8   178     2   193     1   215 0.84 -
TRINITY_DN6258_c0_g1_i1:96-587  -            164 5561at3041           -            204   6.1e-25   84.0   0.2   1   1   7.5e-27   9.1e-25   83.5   0.2     5   142     1   158     1   164 0.86 -
TRINITY_DN3342_c0_g1_i1:156-626 -            157 5561at3041           -            204   1.2e-19   66.7   0.0   1   1   2.5e-21   3.1e-19   65.4   0.0     6   126     6   143     3   146 0.78 -
TRINITY_DN24786_c0_g1_i1:3-545  -            181 5561at3041           -            204   6.1e-16   54.6   0.0   1   1   6.8e-18   8.2e-16   54.2   0.0    52   191     9   157     3   159 0.90 -
TRINITY_DN3177_c0_g1_i1:195-476 -             94 5561at3041           -            204   1.8e-14   49.8   0.2   1   1   6.4e-15   7.8e-13   44.5   0.2     7    65     4    64     1    94 0.75 -
TRINITY_DN3177_c0_g1_i2:195-574 -             94 5561at3041           -            204   4.3e-14   48.6   0.3   1   1   1.4e-14   1.7e-12   43.3   0.3     7    65     4    64     1    94 0.74 -
TRINITY_DN32892_c0_g1_i1:4-264  -             87 5561at3041           -            204     3e-12   42.6   0.0   1   1   2.9e-14   3.5e-12   42.3   0.0     8    81     2    85     1    87 0.84 -
TRINITY_DN27123_c0_g1_i1:2-316  -            105 5561at3041           -            204   2.6e-05   19.9   0.0   1   1   2.4e-07   2.9e-05   19.8   0.0    81   157     2    87     1   101 0.86 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/5561at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Sin.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Sin/run_chlorophyta_odb10/hmmer_output/rerun_results/5561at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/5561at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg03Sin/run_chlorophyta_odb10/metaeuk_output/rerun_results/trinity_VA-3180-Osg03Sin.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:10 2022
# [ok]
