337	384-357	0	7481	-1	2618at3041_8|TRINITY_DN15670_c0_g1_i1|-|175|3.01e-46|1|28|384|384[384]:28[28]:357[357]
501	1695-1692	0	7760	-1	1462at3041_8|TRINITY_DN372_c0_g1_i8|-|567|2.984e-164|1|4|1695|1695[1695]:4[4]:1692[1692]
502	3+795	0	3163	1	2395at3041_5|TRINITY_DN371_c0_g1_i1|+|479|9.237e-138|1|3|797|3[3]:797[797]:795[795]
505	2540-1641	0	7402	-1	1056at3041_7|TRINITY_DN300_c0_g1_i3|-|904|1.066e-265|1|900|2540|2540[2540]:900[900]:1641[1641]
1026	9+732	0	3722	1	1047at3041_7|TRINITY_DN9480_c0_g1_i1|+|57|1e-10|1|9|740|9[9]:740[740]:732[732]
1276	1323-450	0	15925	-1	9788at3041_8|TRINITY_DN928_c0_g1_i2|-|235|2.611e-64|1|874|1323|1323[1323]:874[874]:450[450]
1610	13+1401	0	1178	1	676at3041_3|TRINITY_DN5674_c0_g1_i3|+|570|3.731e-165|1|13|1413|13[13]:1413[1413]:1401[1401]
1806	431-345	0	16217	-1	10198at3041_4|TRINITY_DN16990_c0_g1_i1|-|78|4.77e-17|1|87|431|431[431]:87[87]:345[345]
47063	861+462	0	336	1	7168at3041_8|TRINITY_DN37142_c0_g1_i1|+|285|2.319e-79|1|861|1322|861[861]:1322[1322]:462[462]
47442	147+624	0	491	1	2983at3041_8|TRINITY_DN21376_c0_g1_i1|+|209|1.752e-56|1|147|770|147[147]:770[770]:624[624]
47766	88+735	0	4125	1	4697at3041_7|TRINITY_DN3523_c0_g1_i2|+|377|4.683e-107|1|88|822|88[88]:822[822]:735[735]
47916	73+711	0	6751	1	7167at3041|TRINITY_DN5813_c0_g1_i1|+|394|3.573e-112|1|73|783|73[73]:783[783]:711[711]
48190	77+1419	0	996	1	1596at3041_1|TRINITY_DN1267_c0_g1_i7|+|743|3.116e-217|1|77|1495|77[77]:1495[1495]:1419[1419]
35498	234-171	0	2468	-1	639at3041_4|TRINITY_DN39325_c0_g1_i1|-|84|7.453e-19|1|64|234|234[234]:64[64]:171[171]
35730	24+372	0	9490	1	2988at3041_2|TRINITY_DN38483_c0_g1_i1|+|82|2.981e-18|1|24|395|24[24]:395[395]:372[372]
36243	1149-813	0	8743	-1	5020at3041_7|TRINITY_DN1162_c0_g1_i1|-|511|2.151e-147|1|337|1149|1149[1149]:337[337]:813[813]
36248	51+468	0	10210	1	3178at3041_1|TRINITY_DN1134_c0_g1_i1|+|290|7.247e-81|1|51|518|51[51]:518[518]:468[468]
36584	613-408	0	969	-1	8793at3041_4|TRINITY_DN128_c0_g1_i5|-|40|1.311e-05|1|206|613|613[613]:206[206]:408[408]
36842	174+2342	0	7755	1	1176at3041_8|TRINITY_DN366_c0_g1_i4|+|981|7.054e-289|2|174|2515|174[174]:239[239]:66[66]|353[356]:2515[2515]:2163[2160]
36844	903-546	0	5351	-1	1005at3041_3|TRINITY_DN395_c0_g1_i1|-|192|2.297e-51|1|358|903|903[903]:358[358]:546[546]
1364	1+459	0	3415	1	8384at3041_8|TRINITY_DN12282_c0_g1_i2|+|138|4.137e-35|1|1|459|1[1]:459[459]:459[459]
1647	91+297	0	13923	1	10118at3041_7|TRINITY_DN27280_c0_g1_i1|+|173|1.204e-45|1|91|387|91[91]:387[387]:297[297]
1980	0+387	0	16217	1	10198at3041_4|TRINITY_DN34592_c0_g1_i1|+|149|2.02e-38|1|0|386|0[0]:386[386]:387[387]
1983	33+585	0	4697	1	8836at3041|TRINITY_DN11977_c0_g1_i1|+|214|5.476e-58|1|33|617|33[33]:617[617]:585[585]
32570	1207-627	0	11224	-1	11870at3041_7|TRINITY_DN36453_c0_g1_i1|-|306|1.106e-85|1|581|1207|1207[1207]:581[581]:627[627]
32572	447-426	0	5773	-1	7303at3041_4|TRINITY_DN36427_c0_g1_i2|-|274|4.75e-76|1|22|447|447[447]:22[22]:426[426]
32803	220+1497	0	5585	1	878at3041_6|TRINITY_DN5005_c0_g1_i1|+|990|1.378e-291|1|220|1716|220[220]:1716[1716]:1497[1497]
32803	1360+357	0	7142	1	878at3041_9|TRINITY_DN5005_c0_g1_i1|+|210|8.761e-57|1|1360|1716|1360[1360]:1716[1716]:357[357]
23118	472-472	0	11688	-1	3454at3041_2|TRINITY_DN3230_c0_g1_i1|-|218|3.422e-59|2|1|472|472[472]:347[347]:126[126]|297[282]:1[1]:297[282]
