64491	295-192	0	10104	-1	10253at3041_2|TRINITY_DN14669_c0_g1_i1|-|35|0.0004196|1|104|295|295[295]:104[104]:192[192]
83382	233+1542	0	11888	1	1229at3041_8|TRINITY_DN19672_c0_g1_i1|+|844|1.229e-247|1|233|1774|233[233]:1774[1774]:1542[1542]
83387	1508-1251	0	3147	-1	3350at3041|TRINITY_DN9132_c0_g1_i5|-|175|3.01e-46|1|258|1508|1508[1508]:258[258]:1251[1251]
83921	1291-546	0	301	-1	8384at3041_2|TRINITY_DN2746_c0_g2_i2|-|153|1.263e-39|1|746|1291|1291[1291]:746[746]:546[546]
83922	57+282	0	8861	1	10118at3041|TRINITY_DN2753_c0_g1_i1|+|67|9.769e-14|1|57|338|57[57]:338[338]:282[282]
83926	358+1617	0	8159	1	406at3041_7|TRINITY_DN2748_c0_g1_i8|+|549|7.824e-159|1|358|1974|358[358]:1974[1974]:1617[1617]
34188	1000-975	0	360	-1	4410at3041_4|TRINITY_DN922_c0_g2_i3|-|260|7.782e-72|1|26|1000|1000[1000]:26[26]:975[975]
34959	84+743	0	1061	1	8231at3041|TRINITY_DN751_c0_g1_i1|+|362|1.535e-102|2|84|826|84[84]:242[242]:159[159]|374[377]:826[826]:453[450]
35385	509-213	0	9389	-1	1233at3041_3|TRINITY_DN472_c0_g2_i2|-|70|1.221e-14|1|297|509|509[509]:297[297]:213[213]
35385	1593-831	0	14660	-1	2159at3041_5|TRINITY_DN472_c0_g2_i2|-|178|3.763e-47|1|763|1593|1593[1593]:763[763]:831[831]
35752	1264-660	0	1248	-1	8595at3041_2|TRINITY_DN20851_c0_g1_i1|-|72|3.053e-15|1|605|1264|1264[1264]:605[605]:660[660]
15977	248+735	0	2602	1	3559at3041|TRINITY_DN53047_c0_g1_i1|+|492|1.128e-141|1|248|982|248[248]:982[982]:735[735]
16139	185+690	0	1667	1	4670at3041_4|TRINITY_DN10643_c0_g1_i3|+|460|4.843e-132|1|185|874|185[185]:874[874]:690[690]
16435	4321-1044	0	5223	-1	832at3041|TRINITY_DN192_c0_g1_i8|-|116|1.735e-28|1|3278|4321|4321[4321]:3278[3278]:1044[1044]
16435	2813-876	0	5651	-1	2134at3041_5|TRINITY_DN192_c0_g1_i8|-|165|3.083e-43|1|1938|2813|2813[2813]:1938[1938]:876[876]
