#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN70333_c0_g1_i1:241-969    -            243 6074at3041           -            203   1.8e-37  127.4   0.0   1   1   1.3e-39   2.5e-37  126.9   0.0     3   193    19   224    17   237 0.82 -
TRINITY_DN2691_c0_g1_i2:1447-2178   -            244 6074at3041           -            203   2.2e-37  127.1   0.0   1   1   1.6e-39     3e-37  126.7   0.0     3   193    20   225    18   238 0.82 -
TRINITY_DN2691_c0_g1_i3:1447-2178   -            244 6074at3041           -            203   2.2e-37  127.1   0.0   1   1   1.6e-39     3e-37  126.7   0.0     3   193    20   225    18   238 0.82 -
TRINITY_DN2691_c0_g1_i4:1447-2178   -            244 6074at3041           -            203   2.2e-37  127.1   0.0   1   1   1.6e-39     3e-37  126.7   0.0     3   193    20   225    18   238 0.82 -
TRINITY_DN17000_c0_g3_i1:227-799    -            191 6074at3041           -            203   5.6e-36  122.5   0.0   1   1   3.7e-38   6.8e-36  122.2   0.0    36   187     2   162     1   173 0.88 -
TRINITY_DN2323_c0_g1_i2:15-728      -            238 6074at3041           -            203   4.7e-35  119.5   0.0   1   1   3.3e-37     6e-35  119.1   0.0     3   191    17   217    15   227 0.84 -
TRINITY_DN2323_c0_g1_i1:43-762      -            240 6074at3041           -            203     1e-34  118.4   0.0   1   1   7.4e-37   1.4e-34  118.0   0.0     3   185    20   211    18   223 0.86 -
TRINITY_DN35125_c0_g1_i1:3-398      -            132 6074at3041           -            203   9.5e-33  111.9   0.0   1   1   6.5e-35   1.2e-32  111.6   0.0     4   126     1   132     1   132 0.92 -
TRINITY_DN14625_c0_g1_i1:9-422      -            138 6074at3041           -            203   3.2e-30  103.7   0.0   1   1   2.1e-32   3.8e-30  103.5   0.0    12   139     1   133     1   136 0.88 -
TRINITY_DN74668_c0_g1_i1:8-283      -             92 6074at3041           -            203   6.4e-23   79.9   0.0   1   1   3.8e-25   6.9e-23   79.7   0.0    84   172     1    92     1    92 0.82 -
TRINITY_DN7354_c0_g1_i2:43-528      -            162 6074at3041           -            203   1.6e-17   62.3   0.0   1   1     1e-19   1.9e-17   62.0   0.0    69   193    13   144     1   157 0.80 -
TRINITY_DN1445_c0_g1_i15:853-1191   -            113 6074at3041           -            203   3.9e-10   38.1   0.0   1   1   2.2e-12     4e-10   38.1   0.0    26   129     4   106     1   113 0.84 -
TRINITY_DN1445_c0_g1_i18:853-1191   -            113 6074at3041           -            203   3.9e-10   38.1   0.0   1   1   2.2e-12     4e-10   38.1   0.0    26   129     4   106     1   113 0.84 -
TRINITY_DN1445_c0_g1_i19:853-1191   -            113 6074at3041           -            203   3.9e-10   38.1   0.0   1   1   2.2e-12     4e-10   38.1   0.0    26   129     4   106     1   113 0.84 -
TRINITY_DN1445_c0_g1_i20:853-1191   -            113 6074at3041           -            203   3.9e-10   38.1   0.0   1   1   2.2e-12     4e-10   38.1   0.0    26   129     4   106     1   113 0.84 -
TRINITY_DN1445_c0_g1_i6:853-1191    -            113 6074at3041           -            203   3.9e-10   38.1   0.0   1   1   2.2e-12     4e-10   38.1   0.0    26   129     4   106     1   113 0.84 -
TRINITY_DN639_c0_g1_i1:887-1294     -            136 6074at3041           -            203   2.6e-08   32.1   0.0   1   1   1.8e-10   3.3e-08   31.8   0.0    37   130    36   136    27   136 0.80 -
TRINITY_DN639_c0_g1_i2:944-1351     -            136 6074at3041           -            203   2.6e-08   32.1   0.0   1   1   1.8e-10   3.3e-08   31.8   0.0    37   130    36   136    27   136 0.80 -
