#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN18133_c0_g1_i1:241-1269 -            343 1434at3041           -            357   9.7e-12   43.0   0.0   1   2   2.6e-13   3.1e-10   38.0   0.0    44   114    28   104    14   113 0.83 -
TRINITY_DN18133_c0_g1_i1:241-1269 -            343 1434at3041           -            357   9.7e-12   43.0   0.0   2   2     0.018        21    2.4   0.0   249   320   146   225   129   254 0.66 -
TRINITY_DN8266_c0_g1_i3:148-861   -            238 1434at3041           -            357   0.00033   18.2   0.0   1   1   4.2e-07   0.00048   17.7   0.0    47    79     1    33     1   120 0.86 -
TRINITY_DN8266_c0_g1_i1:91-987    -            299 1434at3041           -            357   0.00046   17.7   0.0   1   1   5.7e-07   0.00065   17.2   0.0    47    79     1    33     1   130 0.84 -
TRINITY_DN60103_c0_g1_i1:759-1838 -            360 1434at3041           -            357   0.00086   16.8   0.2   1   2   3.3e-06    0.0038   14.7   0.2    43   128    10    97     4   126 0.74 -
TRINITY_DN60103_c0_g1_i1:759-1838 -            360 1434at3041           -            357   0.00086   16.8   0.2   2   2       0.1   1.2e+02   -0.0   0.0   101   126   112   137   106   159 0.74 -
TRINITY_DN30790_c0_g1_i1:279-869  -            197 1434at3041           -            357    0.0012   16.4   0.9   1   1   7.2e-06    0.0084   13.6   0.9    45   104     3    71     1   160 0.83 -
TRINITY_DN71528_c0_g1_i1:357-896  -            180 1434at3041           -            357    0.0035   14.8   0.7   1   1   3.8e-06    0.0044   14.5   0.7    46   107     3    66     1    78 0.81 -
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/1434at3041.hmm
# Target file:     /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Sin/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg10Sin.Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Sin/run_chlorophyta_odb10/hmmer_output/initial_run_results/1434at3041.out --cpu 1 /sw/bioinfo/BUSCO/v5_lineage_sets/lineages/chlorophyta_odb10/hmms/1434at3041.hmm /crex/proj/snic2022-23-81/expression_algae/code/busco/trinity_VA-3180-Osg10Sin/run_chlorophyta_odb10/metaeuk_output/initial_results/trinity_VA-3180-Osg10Sin.Trinity.fasta.modified.fas 
# Current dir:     /crex/proj/snic2022-23-81/expression_algae/code/busco
# Date:            Fri Sep 23 10:12:37 2022
# [ok]
